# Grange file: TANK.HIST,source: winemaking.xlsm/TH,downloaded: 2025-06-04
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
GL.UPDATED.QTY,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,75)",,LITRES UPDATED,8R,M,GL.CNOTE,Litres Update on Purchase Orders via JKOE020,,,
GL.USERID,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,43)",,USER ID,10L,M,GL.CNOTE,User Identification,,,
GL.VOLUME.SALVAGED,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,150)",MD10P,Volume Salvaged from Original Bottling Chit,9R,M,GL.CNOTE,Volume Salvaged from Original Bottling Chit,,,
GL.VSUM.KEY,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,122)",,Vintage Summary File Key,39L,M,GL.CNOTE,Unique key to the VINT.SUMM file,,,
GL.WARNING.NO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,115)",,WARNING NUMBER,5L,M,GL.CNOTE,Warning Numbers Xref'D to the WARNING.MESSAGES file,,,
GL.WARNING.TANKS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,116)",,WARNED TANKS,15L,M,GL.CNOTE,Tanks associated with warning nos,,,
GL.WK.ORDER,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,117)",,WORK ORDER,7L,M,GL.CNOTE,Work Order for Bottling Despatch Chits,,,
GL.WM.FFIL.NO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,136)",MD00P,From tanks fill no.,2R,M,GL.CNOTE,Fill number for 'from' tanks,,,
GL.WM.FLITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,137)",,From tanks wood litres,14R,M,GL.CNOTE,Litres for 'from' tanks,,,
GL.WM.FWOOD.TYPE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,135)",,From tank wood type,2L,M,GL.CNOTE,Wood type for 'from' tanks,,,
GL.WM.TFILL.NO,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,139)",MD00P,To tanks fill no.,2L,M,GL.CNOTE,Fill number for 'to' tanks,,,
GL.WM.TLITRES,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,140)",MD00P,To tanks wood litres,14R,M,GL.CNOTE,Litres for 'to' tanks,,,
GL.WM.TWOOD.TYPE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,138)",,To tanks wood type,2L,M,GL.CNOTE,Wood type for 'to' tanks,,,
GL.WMEST.DATE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,210)",D4/,,10R,M,GL.CNOTE,Winemaker earliest start date,,,
GL.WOOD.BATCH,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,213)",,Wood Batch,6L,M,GL.CNOTE,Wood batch when operation is a wood insertion,,,
GL.WOP.WKORD,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,200)",,,4L,M,GL.CNOTE,Winery operations work order,,,
GL.WOP.WKORD.SEQ,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,201)",,,2R,M,GL.CNOTE,Sequence on winery operations work order,,,
GL.WORK.CENTRE,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,81)",,W/Centre,8L,M,GL.CNOTE,Work Centre code for bottling,,,
GL.WTO.DATESTAMP,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,183)",,,14L,M,GL.CNOTE,YYYYMMDDHHMMSS Date stamp used on WTO.CHITS.ORIG file record,,,
GL.WTO.INSTRUCTIONS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,181)",,,72L,M,GL.CNOTE,Text with information on assigned equipment and pipe paths,,,
GL.WTO.STATUS,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,180)",,WTO St,1L,M,GL.CNOTE,Wine Tank Optimiser Status,,,
HOME.ACCOUNT,I,,"SUBR(SUBR.PENBW:'PBWZ800',@ID,'')",,Home Account,15L,S,,,,,
LOCAL.MADATE,I,,"TRANS(OPSMOVE,CNOTE,MADATE,'X')",D2/,Operation Completion Date,8R,M,LOCL,Completion date from the chit in local account,,,
LOCAL.MATIME,I,,"TRANS(OPSMOVE,CNOTE,MATIME,'X')",MTS,Operation Completion Time,8R,M,LOCL,Completion time from the chit in local account,,,
LOCAL.MOPCD,I,,"TRANS(OPSMOVE,CNOTE,MOPCD,'X')",,Operation Code,4R,M,LOCL,Date actual action started,,,
LOCAL.MTBLEND,I,,"TRANS(OPSMOVE,CNOTE,MTBLEND,'X')",,To tanks Blends,12L,M,LOCL,To tanks for local account: blends,,,
LOCAL.MTTANK,I,,"TRANS(OPSMOVE,CNOTE,MTTANK,'X')",,To tanks,12L,M,LOCL,To tanks for local account,,,
LOCAL.MTVOLA,I,,"TRANS(OPSMOVE,CNOTE,MTVOLA,'X')",MD10P,To tanks Volumes,8R,M,LOCL,To tanks for local account: volume after,,,
LOCAL.TANK,I,,IF HOME.ACCOUNT = ACCOUNT THEN 'Y' ELSE '',,LOCAL TANK,1L,S,,Is the tank local: Y/'',,,
MADATE,I,,"TRANS(BW.STD.CST.OPS,CNOTE,MADATE,'X')",D2/,Date Completed,8R,M,CNOTE,Date Chit Completed,,,
MADATE.E,I,,"SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,4)",D4/E,COMPLETE DATE,10R,M,GL.CNOTE,System completion date,,,
MAN.BY.ACCT,I,,"TRANS(WINERY.LOCATION,WINERY.LOCATION,'MAN.BY.ACCT','X')",,Man By Acct,9L,S,,,,,
MATIME,I,,"TRANS(BW.STD.CST.OPS,CNOTE,MATIME,'X')",MTS,Time Completed,8R,M,CNOTE,Time Chit Completed,,,
MOPCD,I,,"TRANS(OPSMOVE,CNOTE,MOPCD,'X')",,MOPCD,6L,M,LOCL,,,,
ONE,I,,1,,,1L,S,,,,,
OPER.CR.PR,I,,"SUBR(""*PBWI847"",CNOTE,@WHO)",,Crush & press chits,15L,M,,List of crush and press chits,,,
PREFIX,I,,"@ID[1,1]",,PREFIX,1L,S,,Prefix 1st character,,,
TACTIV,I,,"TRANS(MTANK,@ID,TACTIV,'X')",,REC ACT,1T,S,,"Record activity status ("" "" - Active, ""D"" - Deleted)",,,
TALLOCAFT,I,,"TRANS(BWALLOC.OPSMOVE,CNOTE,'TALLOCAFT','X')",MD10P,To Tank Alloc Aft,6R,M,CNOTE,"To tanks allocated litres after operation (subvalued, corresponds with generic codes in TGENERIC)",,,
TALLOCB4,I,,"TRANS(BWALLOC.OPSMOVE,CNOTE,'TALLOCB4','X')",MD10P,To Tank Alloc B4,6R,M,CNOTE,"To tanks allocated litres before operation (subvalued, corresponds with generic codes in TGENERIC)",,,
TALLOCVINT,I,,"IFS(SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,'T2\65\18'), TRANS(BWALLOC.OPSMOVE,CNOTE,'TVINT','X'),      REUSE(''))",,To Tank  Alloc Vint,4R,M,CNOTE,"To tanks allocations vintage - subvalued, corresponds with subvalues  in TALLOCB4 and TALLOCAFT",,,
TANK.EXISTS,I,,"TRANS(MTANK,@ID,@RECORD,'X'); IF @ THEN 'Y' ELSE 'N'",,REC EXISTS,1T,S,,,,,
TANK.ID,I,,"TRANS(MTANK,@ID,@ID,'X')",,TANK.HIST,23L,S,,,,,
TANK.PREFIX,I,,"IF @ID[1,3] = 'SW*' THEN '' ELSE @ID; IF @1 MATCHES '2A0X' THEN @1[1,2] ELSE @1[1,1]",,Tank prefix,2L,S,,Tank prefix,,,
TANK.TYPE,I,,"TRANS(MTANK,TANK,'TANK.TYPE','X')",,Tank Type,1L,S,,Tank Type,,,
TGENERIC,I,,"IFS(SUBR('*GBWI1045',WINERY.LOCATION,GL.CNOTE,'T2\65\18'), TRANS(BWALLOC.OPSMOVE,CNOTE,'TGENERIC','X'),      REUSE(''))",,To Tank  Generic,3L,M,CNOTE,"To tanks generic codes (allocations) - subvalued, corresponds with  subvalues in TALLOCB4 and TALLOCAFT",,,
TTABLE,I,,"TRANS(MTANK,@ID,TTABLE,'X')",,DIP TABLE,6T,S,,Tank Size Dip Table,,,
TVINT,I,,"TRANS(BWALLOC.OPSMOVE,CNOTE,'TVINT','X')",,To Vint,4R,M,CNOTE,To Tanks allocation Vintage - subvalued,,,
TYPE.CODE,I,,"TRANS(MOPS,GL.MOPCD,'TYPE.CODE','X')",,Type,2R,M,GL.CNOTE,Operation code type,,,
UNCOSTED,I,,"TRANS(WINERY.LOCATION,WINERY.LOCATION,'UNCOSTED','X')",,,1L,S,,Y/'' to indicate the winery location is an 'uncosted' location,,,
UPDATE.CODE,I,,"TRANS(MOPS,GL.MOPCD,'UPDATE.CODE','X')",,Upd,1R,M,GL.CNOTE,Operation update code - used for screen validations/updates,,,
UV.ACCOUNT,I,,"TRANS(BW.STD.CST.OPS,CNOTE,UV.ACCOUNT,'X')",,Universe Account,15L,M,CNOTE,Universe account that chit was completed in,,,
WINERY.CODE,I,,"TRANS(BW.STD.CST.OPS,CNOTE,WINERY.CODE,'X')",,Winery Code,2L,M,CNOTE,Winery Code,,,
WINERY.LOCATION,I,,"IF @ID[1,3] = 'SW*' THEN WINERY.CODE<1,1> ELSE TRANS(MTANK,@ID,'WINERY.LOCATION','X')",,Winery  Location,2L,S,,Winery Location,,,
LOCL,PH,,LOCAL.MADATE LOCAL.MOPCD LOCAL.MATIME LOCAL.MTTANK LOCAL.MTVOLA LOCAL.MTBLEND,,,,,,,,,
