# Grange file: WINE.IN.TANK,source: winemaking.xlsm/WIT,downloaded: 2021-07-23
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
ALL.VINT,D,763,,,Alloc & Unalloc Vintage,4R,M,,,,,
ALL.LITRES,D,764,,,Alloc & Unalloc Litres,10R,M,,,,,
ALL.GENERIC,D,765,,,Alloc & Unalloc Generic Code,3L,M,,,,,
FUT.TOT.VAL,D,766,,,Future wine value per litres multiplied by the allocated litres.,10R,M,,,,,
FUT.UNALL.TOT.VAL,D,767,,,Future wine value per litre of unallocated portion multiplied by the,10R,S,,,,,
FUT.UNALL.VAL.LTR,D,768,,,Future wine value per litre of unallocated portion.,10R,S,,,,,
FUT.VAL.LTR,D,769,,,Future wine value per litre.,10R,M,,,,,
FUT.VAL.LTR.IND,D,770,,,WDVM indicator for future wine value per litre.,6L,M,,,,,
TOT.VAL,D,771,,,Wine value per litres multiplied by the allocated litres.,10R,M,,,,,
UNALL.TOT.VAL,D,772,,,Wine value per litre of unallocated portion multiplied by the,10R,S,,,,,
UNALL.VAL.LTR,D,773,,,Wine value per litre of unallocated portion.,10R,S,,,,,
VAL.LTR,D,774,,,Wine value per litre.,10R,M,,,,,
VAL.LTR.IND,D,775,,,WDVM indicator for wine value per litre.,6L,M,,,,,
ACCOL.MPF,D,776,,,MPF used by Accolade in their system,3L,M,,,,,
PACK.CATEGORY,D,777,,,Packaging category,1L,M,,,,,
VAR,D,778,,,Variety,3L,M,,,,,
SVOLUME,D,779,,,Source volume of grapes or juice,10R,M,,,,,
STONNES,D,780,,,Source grapes tonnes,10R,M,,,,,
SBLEND,D,781,,,Source blend or variety/source/quality,12T,M,,,,,
ADD.CODE,D,782,,,Additive Code in Summary Composition,8L,M,,,,,
ADD.QTY,D,783,,,Additive Qty in Summary Composition,12R,M,,,,,
SPERCENT,D,784,,,Percent of total composition,6R,M,,,,,
VARDESC,D,785,,,Variety description,20T,M,,,,,
VAR.NONVAR.DESC,D,786,,,Variety or non varietal description,20L,M,,,,,
SOURCE,D,787,,,Source,3L,M,,,,,
SOURCE.DESC,D,788,,,15 Character Description,15L,M,,,,,
VINTYEAR,D,789,,,Vintage Year,2R,M,,,,,
AVG.AGE,D,790,,,Average age of blend,5R,S,,,,,
ORIGIN,D,791,,,Origin,3L,M,,,,,
ORIGIN.DESCP,D,792,,,Origin Desc,30L,M,,,,,
SDISTRICT,D,793,,,Style District,3L,M,,,,,
SDISTRICT.DESCP,D,794,,,Style district description,30L,M,,,,,
CLIMATE,D,795,,,Climate,3L,M,,,,,
CLIMATE.DESCP,D,796,,,Climate Desc,30L,M,,,,,
YEAST.BATCH,D,797,,,Yeast batch,7L,M,,,,,
YEAST.BATCH.DESC,D,798,,,Yeast batch description,30L,M,,,,,
PCNT.ALB,D,799,,,ALB %,6R,S,,,,,
PCNT.ARA,D,800,,,ARA %,6R,S,,,,,
PCNT.ARN,D,801,,,ARN %,6R,S,,,,,
PCNT.BAR,D,802,,,BAR %,6R,S,,,,,
PCNT.BAS,D,803,,,BAS %,6R,S,,,,,
PCNT.BDA,D,804,,,BDA %,6R,S,,,,,
PCNT.BIA,D,805,,,BIA %,6R,S,,,,,
PCNT.CAF,D,806,,,CAF %,6R,S,,,,,
PCNT.CAM,D,807,,,CAM %,6R,S,,,,,
PCNT.CAN,D,808,,,CAN %,6R,S,,,,,
PCNT.CAP,D,809,,,CAP %,6R,S,,,,,
PCNT.CAS,D,810,,,CAS %,6R,S,,,,,
PCNT.CBM,D,811,,,CBM %,6R,S,,,,,
PCNT.CCB,D,812,,,CCB %,6R,S,,,,,
PCNT.CHB,D,813,,,CHB %,6R,S,,,,,
PCNT.CHM,D,814,,,CHM %,6R,S,,,,,
PCNT.CHR,D,815,,,CHR %,6R,S,,,,,
PCNT.CHS,D,816,,,CHS %,6R,S,,,,,
PCNT.CIN,D,817,,,CIN %,6R,S,,,,,
PCNT.CLR,D,818,,,CLR %,6R,S,,,,,
PCNT.COL,D,819,,,COL %,6R,S,,,,,
PCNT.CRA,D,820,,,CRA %,6R,S,,,,,
PCNT.CRG,D,821,,,CRG %,6R,S,,,,,
PCNT.CRO,D,822,,,CRO %,6R,S,,,,,
PCNT.CSE,D,823,,,CSE %,6R,S,,,,,
PCNT.CSM,D,824,,,CSM %,6R,S,,,,,
PCNT.CSS,D,825,,,CSS %,6R,S,,,,,
PCNT.CUR,D,826,,,CUR %,6R,S,,,,,
PCNT.CVS,D,827,,,CVS %,6R,S,,,,,
PCNT.DIR,D,828,,,DIR %,6R,S,,,,,
PCNT.DIW,D,829,,,DIW %,6R,S,,,,,
PCNT.DOL,D,830,,,DOL %,6R,S,,,,,
PCNT.DOR,D,831,,,DOR %,6R,S,,,,,
PCNT.DUR,D,832,,,DUR %,6R,S,,,,,
PCNT.EMR,D,833,,,EMR %,6R,S,,,,,
PCNT.FAR,D,834,,,FAR %,6R,S,,,,,
PCNT.FEP,D,835,,,FEP %,6R,S,,,,,
PCNT.GAM,D,836,,,GAM %,6R,S,,,,,
PCNT.GGR,D,837,,,GGR %,6R,S,,,,,
PCNT.GOM,D,838,,,GOM %,6R,S,,,,,
PCNT.GOR,D,839,,,GOR %,6R,S,,,,,
PCNT.GRE,D,840,,,GRE %,6R,S,,,,,
PCNT.GRM,D,841,,,GRM %,6R,S,,,,,
PCNT.GRS,D,842,,,GRS %,6R,S,,,,,
PCNT.GSH,D,843,,,GSH %,6R,S,,,,,
PCNT.GSM,D,844,,,GSM %,6R,S,,,,,
PCNT.HIN,D,845,,,HIN %,6R,S,,,,,
PCNT.ITA,D,846,,,ITA %,6R,S,,,,,
PCNT.KER,D,847,,,KER %,6R,S,,,,,
PCNT.MAR,D,848,,,MAR %,6R,S,,,,,
PCNT.MAT,D,849,,,MAT %,6R,S,,,,,
PCNT.MER,D,850,,,MER %,6R,S,,,,,
PCNT.MES,D,851,,,MES %,6R,S,,,,,
PCNT.MEU,D,852,,,MEU %,6R,S,,,,,
PCNT.MLB,D,853,,,MLB %,6R,S,,,,,
PCNT.MLG,D,854,,,MLG %,6R,S,,,,,
PCNT.MLN,D,855,,,MLN %,6R,S,,,,,
PCNT.MON,D,856,,,MON %,6R,S,,,,,
PCNT.MOR,D,857,,,MOR %,6R,S,,,,,
PCNT.MTL,D,858,,,MTL %,6R,S,,,,,
PCNT.MUB,D,859,,,MUB %,6R,S,,,,,
PCNT.MUD,D,860,,,MUD %,6R,S,,,,,
PCNT.MUT,D,861,,,MUT %,6R,S,,,,,
PCNT.NEB,D,862,,,NEB %,6R,S,,,,,
PCNT.NER,D,863,,,NER %,6R,S,,,,,
PCNT.NEW,D,864,,,NEW %,6R,S,,,,,
PCNT.OHA,D,865,,,OHA %,6R,S,,,,,
PCNT.OND,D,866,,,OND %,6R,S,,,,,
PCNT.PAL,D,867,,,PAL %,6R,S,,,,,
PCNT.PAP,D,868,,,PAP %,6R,S,,,,,
PCNT.PED,D,869,,,PED %,6R,S,,,,,
PCNT.PER,D,870,,,PER %,6R,S,,,,,
PCNT.PEV,D,871,,,PEV %,6R,S,,,,,
PCNT.PIB,D,872,,,PIB %,6R,S,,,,,
PCNT.PIN,D,873,,,PIN %,6R,S,,,,,
PCNT.PNG,D,874,,,PNG %,6R,S,,,,,
PCNT.PRR,D,875,,,PRR %,6R,S,,,,,
PCNT.PTG,D,876,,,PTG %,6R,S,,,,,
PCNT.PUC,D,877,,,PUC %,6R,S,,,,,
PCNT.RED,D,878,,,RED %,6R,S,,,,,
PCNT.REE,D,879,,,REE %,6R,S,,,,,
PCNT.REF,D,880,,,REF %,6R,S,,,,,
PCNT.RFV,D,881,,,RFV %,6R,S,,,,,
PCNT.RIB,D,882,,,RIB %,6R,S,,,,,
PCNT.RIE,D,883,,,RIE %,6R,S,,,,,
PCNT.RKA,D,884,,,RKA %,6R,S,,,,,
PCNT.ROU,D,885,,,ROU %,6R,S,,,,,
PCNT.ROX,D,886,,,ROX %,6R,S,,,,,
PCNT.RSU,D,887,,,RSU %,6R,S,,,,,
PCNT.RUC,D,888,,,RUC %,6R,S,,,,,
PCNT.RUR,D,889,,,RUR %,6R,S,,,,,
PCNT.RUS,D,890,,,RUS %,6R,S,,,,,
PCNT.SAB,D,891,,,SAB %,6R,S,,,,,
PCNT.SAM,D,892,,,SAM %,6R,S,,,,,
PCNT.SAN,D,893,,,SAN %,6R,S,,,,,
PCNT.SCH,D,894,,,SCH %,6R,S,,,,,
PCNT.SCS,D,895,,,SCS %,6R,S,,,,,
PCNT.SEM,D,896,,,SEM %,6R,S,,,,,
PCNT.SGR,D,897,,,SGR %,6R,S,,,,,
PCNT.SHC,D,898,,,SHC %,6R,S,,,,,
PCNT.SHI,D,899,,,SHI %,6R,S,,,,,
PCNT.SMB,D,900,,,SMB %,6R,S,,,,,
PCNT.SMG,D,901,,,SMG %,6R,S,,,,,
PCNT.SMU,D,902,,,SMU %,,,,,,,
PCNT.SNA,D,903,,,SNA %,,,,,,,
PCNT.SOZ,D,904,,,SOZ %,6R,S,,,,,
PCNT.SSB,D,905,,,SSB %,6R,S,,,,,
PCNT.STK,D,906,,,STK %,6R,S,,,,,
PCNT.SUL,D,907,,,SUL %,6R,S,,,,,
PCNT.SUM,D,908,,,SUM %,6R,S,,,,,
PCNT.SYL,D,909,,,SYL %,6R,S,,,,,
PCNT.TAM,D,910,,,TAM %,6R,S,,,,,
PCNT.TAN,D,911,,,TAN %,6R,S,,,,,
PCNT.TAR,D,912,,,TAR %,6R,S,,,,,
PCNT.TDR,D,913,,,TDR %,6R,S,,,,,
PCNT.TEM,D,914,,,TEM %,6R,S,,,,,
PCNT.TIA,D,915,,,TIA %,6R,S,,,,,
PCNT.TIM,D,916,,,TIM %,6R,S,,,,,
PCNT.TOU,D,917,,,TOU %,6R,S,,,,,
PCNT.TRB,D,918,,,TRB %,6R,S,,,,,
PCNT.TRM,D,919,,,TRM %,6R,S,,,,,
PCNT.TRN,D,920,,,TRN %,6R,S,,,,,
PCNT.TRR,D,921,,,TRR %,6R,S,,,,,
PCNT.TTB,D,922,,,TTB %,6R,S,,,,,
PCNT.TTC,D,923,,,TTC %,6R,S,,,,,
PCNT.TTM,D,924,,,TTM %,6R,S,,,,,
PCNT.TUL,D,925,,,TUL %,6R,S,,,,,
PCNT.VAL,D,926,,,VAL %,6R,S,,,,,
PCNT.VER,D,927,,,VER %,6R,S,,,,,
PCNT.VIO,D,928,,,VIO %,6R,S,,,,,
PCNT.WAC,D,929,,,WAC %,6R,S,,,,,
PCNT.WHF,D,930,,,WHF %,6R,S,,,,,
PCNT.WHI,D,931,,,WHI %,6R,S,,,,,
PCNT.ZIN,D,932,,,ZIN %,6R,S,,,,,
PCNT.CVI,D,933,,,Percentage of current vintage,6R,S,,,,,
PCNT.CVI-1,D,934,,,Percentage of current vintage - 1,6R,S,,,,,
PCNT.CVI-2,D,935,,,Percentage of current vintage - 2,6R,S,,,,,
PCNT.CVI-3,D,936,,,Percentage of current vintage - 3,6R,S,,,,,
PCNT.CVI-4,D,937,,,Percentage of current vintage - 4,6R,S,,,,,
PCNT.BVI,D,938,,,Percentage of blend vintage,6R,S,,,,,
VOL.BVI,D,939,,,Volume of blend vintage,10R,S,,,,,
VOL.CVI,D,940,,,Volume of current vintage,10R,S,,,,,
ADD.LOT,D,941,,,Additive lot numbers,8R,M,,,,,
LOT.DESC,D,942,,,Item description,40L,M,,,,,
LOT.ITEM,D,943,,,JDE item number,10L,M,,,,,
ALGEN.DESC,D,944,,,Allergen descriptions,30L,M,,,,,
ALGEN.FLAG,D,945,,,Allergen flags,1L,M,,,,,
ALGEN.ITEM,D,946,,,Allergen items,6L,M,,,,,
ALGEN.LOTS,D,947,,,Allergen lots,8R,M,,,,,
GI.REGION,D,948,,,GI Region,3L,M,,,,,
GI.REGION.DESC,D,949,,,GI Region Description,15L,M,,,,,
JDE.ITEM.CODE,D,950,,,Financial Product Number,10L,M,,,,,
MATUR.TYPE,D,951,,,"Maturity type - wood type:fill number, eg HFC3 for planks/chips in",13L,M,,,,,
QTY,D,952,,,"Bags for chips, bundles for planks",8R,M,,,,,
VOLUME,D,953,,,Volume of wood in wine,14R,M,,,,,
DATE.IN,D,954,,,Date In,8R,M,,,,,
WOODIN,D,955,,,Date when wood was inserted,8R,M,,,,,
DAYS.ON.WOOD,D,956,,,Days on Wood,6R,M,,,,,
FILL.NO,D,957,,,Fill number,1R,M,,,,,
TOT.VOLUME,D,958,,,Total volume that has had wood,14R,S,,,,,
WOOD.TYPE,D,959,,,Wood type,3L,M,,,,,
AUOMISS,D,960,,,Issuing unit of measure,6L,M,,,,,
MONTHS.ON.WOOD,D,961,,,Months on wood,4R,M,,,,,
BC.CAP,D,962,,,Barrel Capacity,5R,M,,,,,
WMT.DOW,D,963,,,Calculated days on Wood,6R,M,,,,,
WMT.MOW,D,964,,,Calculated months on wood,4R,M,,,,,
GRAPE.COST.TNNS,D,965,,,Grape cost tonnes,8R,M,,,,,
GRAPE.COST.PER,D,966,,,Grape cost per tonne,7R,M,,,,,
GRAPE.FRT.TNNS,D,967,,,Grape freight tonnes,8R,M,,,,,
GRAPE.FRT.PER,D,968,,,Freight cost per tonne,6R,M,,,,,
PURCH.LTRS,D,969,,,Purchased litres,10R,M,,,,,
PURCH.PRICE,D,970,,,Purchase price / litre,6R,M,,,,,
RECOVERY.SEQ,D,971,,,Sort sequence corresponding to RECOVERY.CODE (Ilevel),2R,M,,,,,
RECOVERY.CODE,D,972,,,Recovery inventory level,1L,M,,,,,
RECOVERY.RATE,D,973,,,Recovery rate,6R,M,,,,,
RECOVERY.LTR,D,974,,,Recovery litres,10R,M,,,,,
BW.CARTAGE,D,975,,,Cartage rate,6R,M,,,,,
BW.CART.LTR,D,976,,,Cartage litres,10R,M,,,,,
BLND.CST.CDE,D,977,,,Blend cost code,3L,M,,,,,
BLND.CST.LTR,D,978,,,Blend cost per litre,6R,M,,,,,
BLND.LTRS,D,979,,,Blend litres,10R,M,,,,,
LEVY.TNNS,D,980,,,Grape levy tonnes,8R,M,,,,,
LEVY.RATE,D,981,,,Rate of levy applied to grapes,5R,M,,,,,
RECOVERY.LOCATION,D,982,,,The location at which the recovery took place,2L,M,,,,,
RECOVERY.VAR.RATE,D,983,,,Recovery VARIABLE cost per litre,6R,M,,,,,
RECOVERY.VAR.LTR,D,984,,,Litres at this recovery rate for VARIABLE costs,10R,M,,,,,
BLND.VAR.CST.LTR,D,985,,,VARIABLE cost pre Litre,6R,M,,,,,
BLND.VAR.LTR,D,986,,,Litres at this VARIABLE cost rate,10R,M,,,,,
ACT.WOOD.COST,D,987,,,Actual Wood cost per litre,7R,M,,,,,
ACT.WOOD.LITRES,D,988,,,Actual Wood Number of Litres,10R,M,,,,,
ACT.CHIPS.COST,D,989,,,Actual Chips cost per litre,7R,M,,,,,
ACT.CHIPS.LITRES,D,990,,,Actual Chips Number of Litres,10R,M,,,,,
ACT.VAR.OH.COST,D,991,,,Actual Variable Overhead cost per litre,7R,M,,,,,
ACT.VAR.OH.LITRES,D,992,,,Actual Variable Overhead Number of Litres,10R,M,,,,,
ACT.TOT.OH.COST,D,993,,,Actual Total Overhead cost per litre,7R,M,,,,,
ACT.TOT.OH.LITRES,D,994,,,Actual Total Overhead Number of Litres,10R,M,,,,,
STORESTACK,D,995,,,Store : @SV : Stack,7R,M,,,,,
INUSE,D,996,,,"Stack in use flag -  ""*"" in use, "" "" empty, """" not ever used, ""-"" operation started but not yet updated",5R,M,,,,,
CASKNO,D,997,,,Cask No.,5R,M,,,,,
DIWOOD,D,998,,,"Date In Wood: DP file = DDMMYY, DP.FORT file = MMYY",8R,M,,,,,
AVGVOL,D,999,,,Average Volume,10R,M,,,,,
WINERY.CODE,D,1000,,,Winery Code,2L,S,,,,,
STACK,D,1001,,,Stack,3R,M,,,,,
STORESTACK.INUSE,D,1002,,,Store : @SV : Stack,7R,M,,,,,
CASKNO.INUSE,D,1003,,,Cask No.,5R,M,,,,,
NUM.CASKS,D,1004,,,Cask No.,5R,M,,,,,
CASK.RANGE,D,1005,,,Cask number range of inuse casks for a store/stack,7L,M,,,,,
CASK.RANGE.AV,D,1006,,,average volume related to a cask number range,6R,M,,,,,
CASK.RANGE.DI,D,1007,,,Date in wood related to a cask number range,8R,M,,,,,
CASK.RANGE.SS,D,1008,,,Store/Stack related to a cask number range,7L,M,,,,,
CASK.RANGE.VOL,D,1009,,,volume related to a cask number range,10R,M,,,,,
DATE.IN.TIR,D,1010,,,Date the Bulk Wine Was Put in the Bottle,8R,M,,,,,
MIN.MTHS,D,1011,,,Minimum Time in Months to be in Tirage,3R,M,,,,,
DATE.OUT,D,1012,,,Earliest Date To Come out of Tirage,8R,M,,,,,
QTY.BOT,D,1013,,,Quantity put in Tirage in Bottles,10R,M,,,,,
QTY.LTR,D,1014,,,Quantity put in Tirage in Litres,10R,M,,,,,
QTY.DOZ,D,1015,,,Quantity of Bottles in Dozens & Part Dozens,7R,M,,,,,
STORAGE,D,1016,,,Extract the Storage Name from the Field,10L,M,,,,,
BARREL.NUMBER.FIRST,D,1017,,,First Barrel number inn barrel number range,6R,M,,,,,
BARREL.NUMBER.LAST,D,1018,,,Last Barrel number in barrel number range,6R,M,,,,,
BARREL.NUMBER.CODE,D,1019,,,Barrel code for the barrels within the number range,13L,M,,,,,
BARREL.TYPE,D,1020,,,Barrel Type,3L,M,,,,,
DATE.FILLED,D,1021,,,Date the barrel number range was first filled,8R,M,,,,,
BN.CAPACITY,D,1022,,,The capacity of each barrel in the barrel number range,6R,M,,,,,
BN.ACTVOL,D,1023,,,The litres in each barrel in the barrel  number range,6R,M,,,,,
BN.TOTVOL,D,1024,,,The total litres in the barrel number range,10R,M,,,,,
LOC.STACK,D,1025,,,The location and stack containing the barrel number range,9L,M,,,,,
NO.OF.BARRELS,D,1026,,,Number of barrels in the barrel number range,6R,M,,,,,
BARREL.TYPE.DESC,D,1027,,,Barrel Type Description,30L,M,,,,,
BARREL.YEAR,D,1028,,,Barrel Year,4R,M,,,,,
BARREL.COUNTRY,D,1029,,,Barrel Country,2L,M,,,,,
I.ADDN.WMEST.DATE,I,,"ICONV(ADDN.WMEST.DATE,'D')",,Earliest Start Date on oustatanding Addition Notices,10R,M,,,,,
I.ALLBEREQDATE,I,,"ICONV(ALLBEREQDATE,'D')",,All request dates from all chems with BE results,8R,M,,,,,
I.ALLGFREQDATE,I,,"ICONV(ALLGFREQDATE,'D')",,All request dates from all chems with GF results,8R,M,,,,,
I.ALLMALATEREQDATE,I,,"ICONV(ALLMALATEREQDATE,'D')",,All request dates from all chems with MALATE results,8R,M,,,,,
I.ALLPHREQDATE,I,,"ICONV(ALLPHREQDATE,'D')",,All request dates from all chems with PH results,8R,M,,,,,
I.ALLRSREQDATE,I,,"ICONV(ALLRSREQDATE,'D')",,All request dates from all chems with RS results,8R,M,,,,,
I.ALLTAREQDATE,I,,"ICONV(ALLTAREQDATE,'D')",,All request dates from all chems with TA results,8R,M,,,,,
I.ALLTEMPREQDATE,I,,"ICONV(ALLTEMPREQDATE,'D')",,All request dates from all chems with Temp results,8R,M,,,,,
I.ALLWSMALOREQDATE,I,,"ICONV(ALLWSMALOREQDATE,'D')",,All request dates from all chems with WSMALO results,8R,M,,,,,
I.CASK.RANGE.DI,I,,"ICONV(CASK.RANGE.DI,'D')",,Date in wood related to a cask number range,8R,M,,,,,
I.CHEM.CDATE,I,,"ICONV(CHEM.CDATE,'D')",,Chem date of reading,8R,M,,,,,
I.CHEM.RDATE,I,,"ICONV(CHEM.RDATE,'D')",,Chem registration date,8R,M,,,,,
I.DATE.FILLED,I,,"ICONV(DATE.FILLED,'D')",,Date the barrel number range was first filled,8R,M,,,,,
I.DATE.IN,I,,"ICONV(DATE.IN,'D')",,Date In,8R,M,,,,,
I.DATE.IN.TIR,I,,"ICONV(DATE.IN.TIR,'D')",,Date the Bulk Wine Was Put in the Bottle,8R,M,,,,,
I.DATE.OUT,I,,"ICONV(DATE.OUT,'D')",,Earliest Date To Come out of Tirage,8R,M,,,,,
I.FIRST.DATE.FINISH,I,,"ICONV(FIRST.DATE.FINISH,'D')",,First CHIT date finished of wine in tank,8L,S,,,,,
I.FIRST.DATE.STARTED,I,,"ICONV(FIRST.DATE.STARTED,'D')",,When wine first went into the tank.,,S,,,,,
I.FIRST.DATE.WINE,I,,"ICONV(FIRST.DATE.WINE,'D')",,First date of wine in tank,8L,S,,,,,
I.IGL.DATE,I,,"ICONV(IGL.DATE,'D')",,Date Initial Grade Level Entered,8L,S,,,,,
I.JK.TCNOTE.MADATE,I,,"ICONV(JK.TCNOTE.MADATE,'D')",,Date of actual action of the cellar note - sub valued in line with TCNOTE,8R,M,,,,,
I.LAST.ADDN.MRDATE,I,,"ICONV(LAST.ADDN.MRDATE,'D')",,Most Recent Outstanding Addition CHIT and/or ADD.NOTICE Required,10R,S,,,,,
I.LAST.CHEM.MRDATE,I,,"ICONV(LAST.CHEM.MRDATE,'D')",,Most Recent Outstanding Chemistry Request Date,8R,S,,,,,
I.LAST.CNOTE.DATE,I,,"ICONV(LAST.CNOTE.DATE,'D')",,Last Cellar Note Operation Date,8R,S,,,,,
I.LAST.DATE.WINE,I,,"ICONV(LAST.DATE.WINE,'D')",,Last date of wine in tank,8L,S,,,,,
I.LAST.HIST.DATE,I,,"ICONV(LAST.HIST.DATE,'D')",,Date of last chit recorded against tank,10R,S,,,,,
I.LAST.TASCN.MRDATE,I,,"ICONV(LAST.TASCN.MRDATE,'D')",,Most Recent Outstanding Operation Request Date,8R,S,,,,,
I.T%BUDSDATEREG,I,,"ICONV(T%BUDSDATEREG,'D')",,Reg. Date of %Buds reading,8R,S,,,,,
I.T%BUDSDLAST3,I,,"ICONV(T%BUDSDLAST3,'D')",,Last three %Buds dates,8R,M,,,,,
I.T%MOISTDATEREG,I,,"ICONV(T%MOISTDATEREG,'D')",,Reg. Date of %Moist reading,8R,S,,,,,
I.T%SOLIDDATEREG,I,,"ICONV(T%SOLIDDATEREG,'D')",,Reg. Date of %Solid reading,8R,S,,,,,
I.T%SOLIDDLAST3,I,,"ICONV(T%SOLIDDLAST3,'D')",,Last three %Solid dates,8R,M,,,,,
I.T%VIABDATE,I,,"ICONV(T%VIABDATE,'D')",,Date of %Viab reading,8R,S,,,,,
I.T%VIABDATEREG,I,,"ICONV(T%VIABDATEREG,'D')",,Reg. Date of %Viab reading,8R,S,,,,,
I.T%VIABDLAST3,I,,"ICONV(T%VIABDLAST3,'D')",,Last three %Viab dates,8R,M,,,,,
I.T3WEEDATEREG,I,,"ICONV(T3WEEDATEREG,'D')",,Reg. Date of -3/WEE reading,8R,S,,,,,
I.T4EGDATE,I,,"ICONV(T4EGDATE,'D')",,Date of 4EG reading,8R,S,,,,,
I.T4EGDLAST3,I,,"ICONV(T4EGDLAST3,'D')",,Last three 4EG dates,8R,M,,,,,
I.T4EPDATE,I,,"ICONV(T4EPDATE,'D')",,Date of 4EP reading,8R,S,,,,,
I.T4EPDLAST3,I,,"ICONV(T4EPDLAST3,'D')",,Last three 4EP dates,8R,M,,,,,
I.TA280DATEREG,I,,"ICONV(TA280DATEREG,'D')",,Reg. Date of A280 reading,8R,S,,,,,
I.TA420DATEREG,I,,"ICONV(TA420DATEREG,'D')",,Reg. Date of A420 reading,8R,S,,,,,
I.TA430DATEREG,I,,"ICONV(TA430DATEREG,'D')",,Reg. Date of A430 reading,8R,S,,,,,
I.TA500DATEREG,I,,"ICONV(TA500DATEREG,'D')",,Reg. Date of A500 reading,8R,S,,,,,
I.TA520DATEREG,I,,"ICONV(TA520DATEREG,'D')",,Reg. Date of A520 reading,8R,S,,,,,
I.TAANDATE,I,,"ICONV(TAANDATE,'D')",,Date of AAN reading,8R,S,,,,,
I.TAANDATEREG,I,,"ICONV(TAANDATEREG,'D')",,Reg. Date of AAN reading,8R,S,,,,,
I.TAANDLAST3,I,,"ICONV(TAANDLAST3,'D')",,Last three AAN dates,8R,M,,,,,
I.TACETATDATEREG,I,,"ICONV(TACETATDATEREG,'D')",,Reg. Date of Acetat reading,8R,S,,,,,
I.TACETICDATE,I,,"ICONV(TACETICDATE,'D')",,Date of Acetic reading,8R,S,,,,,
I.TACETICDATEREG,I,,"ICONV(TACETICDATEREG,'D')",,Reg. Date of Acetic reading,8R,S,,,,,
I.TACETICDLAST3,I,,"ICONV(TACETICDLAST3,'D')",,Last three Acetic dates,8R,M,,,,,
I.TALCDATE,I,,"ICONV(TALCDATE,'D')",,Date of Alc reading,8R,S,,,,,
I.TALCDATEREG,I,,"ICONV(TALCDATEREG,'D')",,Reg. Date of Alc reading,8R,S,,,,,
I.TALCDDATEREG,I,,"ICONV(TALCDDATEREG,'D')",,Reg. Date of ALC/D reading,8R,S,,,,,
I.TALCGCDATEREG,I,,"ICONV(TALCGCDATEREG,'D')",,Reg. Date of ALC/GC reading,8R,S,,,,,
I.TALCINDATEREG,I,,"ICONV(TALCINDATEREG,'D')",,Reg. Date of ALC/IN reading,8R,S,,,,,
I.TALCLCDATEREG,I,,"ICONV(TALCLCDATEREG,'D')",,Reg. Date of ALC/LC reading,8R,S,,,,,
I.TALDDATEREG,I,,"ICONV(TALDDATEREG,'D')",,Reg. Date of ALD reading,8R,S,,,,,
I.TALPHADATEREG,I,,"ICONV(TALPHADATEREG,'D')",,Reg. Date of Alpha reading,8R,S,,,,,
I.TANIONSDATEREG,I,,"ICONV(TANIONSDATEREG,'D')",,Reg. Date of ANIONS reading,8R,S,,,,,
I.TAPIDATEREG,I,,"ICONV(TAPIDATEREG,'D')",,Reg. Date of Api reading,8R,S,,,,,
I.TASCDATE,I,,"ICONV(TASCDATE,'D')",,Date of ASC reading,8R,S,,,,,
I.TASCDATEREG,I,,"ICONV(TASCDATEREG,'D')",,Reg. Date of Asc reading,8R,S,,,,,
I.TASCNOTES.MRDATE,I,,"ICONV(TASCNOTES.MRDATE,'D')",,Requested date of outstanding chits,8R,M,,,,,
I.TASHDATEREG,I,,"ICONV(TASHDATEREG,'D')",,Reg. Date of Ash reading,8R,S,,,,,
I.TBACTDATE,I,,"ICONV(TBACTDATE,'D')",,Date of Bacteria reading,8R,S,,,,,
I.TBACTDATEREG,I,,"ICONV(TBACTDATEREG,'D')",,Reg. Date of Bact reading,8R,S,,,,,
I.TBEDALL,I,,"ICONV(TBEDALL,'D')",,All Be Dates,8R,M,,,,,
I.TBEDATE,I,,"ICONV(TBEDATE,'D')",,Date of Be reading,8R,S,,,,,
I.TBEDATEREG,I,,"ICONV(TBEDATEREG,'D')",,Reg. Date of Be reading,8R,S,,,,,
I.TBEDLAST3,I,,"ICONV(TBEDLAST3,'D')",,Last three Be dates,8R,M,,,,,
I.TBENTDATE,I,,"ICONV(TBENTDATE,'D')",,Date of Bent reading,8R,S,,,,,
I.TBENTDATEREG,I,,"ICONV(TBENTDATEREG,'D')",,Reg. Date of Bent reading,8R,S,,,,,
I.TBENTDLAST3,I,,"ICONV(TBENTDLAST3,'D')",,Last three Bent dates,8R,M,,,,,
I.TBRETTVDATE,I,,"ICONV(TBRETTVDATE,'D')",,Date of BRETTV reading,8R,S,,,,,
I.TBRETTVDLAST3,I,,"ICONV(TBRETTVDLAST3,'D')",,Last three BRETTV dates,8R,M,,,,,
I.TBRINEDATE,I,,"ICONV(TBRINEDATE,'D')",,Date of BRINE reading,8R,S,,,,,
I.TBRINEDATEREG,I,,"ICONV(TBRINEDATEREG,'D')",,Reg. Date of BRINE reading,8R,S,,,,,
I.TBRIXDATE,I,,"ICONV(TBRIXDATE,'D')",,Date of Brix reading,8R,S,,,,,
I.TBRIXDATEREG,I,,"ICONV(TBRIXDATEREG,'D')",,Reg. Date of Brix reading,8R,S,,,,,
