# Grange file: VINTINTAKE,source: grange.xlsx/VINTINTAKE,downloaded: 2024-09-03
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
IBR.QA.ISSUE.VY.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'Q','Y')",,QA Issue VYard,1L,S,,"Intake batch reason is ""QA Issue VYard""",,,
IBR.ROLLERS.IN,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'R','Rollers In')",,,15L,S,,"Intake batch reason is ""Rollers In""",,,
IBR.ROLLERS.IN.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'R','Y')",,Rollers In,1L,S,,"Intake batch reason is ""Rollers In""",,,
IBR.UPLIFT,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'U','Uplift')",,,15L,S,,"Intake batch reason is ""Uplift""",,,
IBR.UPLIFT.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'U','Y')",,Uplift,1L,S,,"Intake batch reason is ""Uplift""",,,
IBR.WHOLE.BERRY,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'W','Whole Berry')",,,15L,S,,"Intake batch reason is ""Whole Berry""",,,
IBR.WHOLE.BERRY.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'W','Y')",,Whole Berry,1L,S,,"Intake batch reason is ""Whole Berry""",,,
IBR.WHOLE.BUNCH,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'B','Whole Bunch')",,,15L,S,,"Intake batch reason is ""Whole Bunch""",,,
IBR.WHOLE.BUNCH.PCT,I,,'',,,1L,%,,Intake batch whole bunch percentage stalks,,,
IBR.WHOLE.BUNCH.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'B','Y')",,Whole Bunch,1L,S,,"Intake batch reason is ""Whole Bunch""",,,
IBR.WINEMAKING.TRIAL,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'T','Winemaking Trial')",,,15L,S,,"Intake batch reason is ""Winemaking Trial""",,,
IBR.WINEMAKING.TRIAL.Y,I,,"SUBR(SUBR.PENBW:'GVII001',INTAKE.BATCH,'T','Y')",,Winemaking Trial,1L,S,,"Intake batch reason is ""Winemaking Trial""",,,
INDIC.ACCOUNT,I,,"TRANS(MBLOCKS,INDICATOR.BLK,'ACCOUNT','X')",,Indic,6L,S,,Account code for indicator block,,,
INDIC.NAME,I,,"TRANS(MBLOCKS,INDICATOR.BLK,'NAME','X')",,Indic,3L,S,,Name for indicator block,,,
INDIC.SOURCE,I,,"TRANS(MGROWER,INDIC.ACCOUNT,SOURCE,'X')",,Indic,3L,S,,Indicator blocks source code,,,
INDIC.VARIETY,I,,"TRANS(MBLOCKS,INDICATOR.BLK,'VARIETY','X')",,Indic,3L,S,,Variety code for indicator block,,,
INIT.TANK.GL.PCT,I,,"SUBR('*GVII189',GROWERID,VINTAGE,BLOCK,'PCT')",MD00P,Percentage,6R,S,,Percentage of block currently traced to initial tank GL,,,
INITIAL.TANK.GL,I,,"SUBR('*GVII189',GROWERID, VINTAGE,BLOCK,'')",,Tank,4R,S,,Initial Tank Grade Level,,,
JDEBU,I,,"TRANS(MGROWER,GROWERID,'JDEBU','X')",,JDE BU,10L,S,,JDE Business unit - required for company vineyards.,,,
JDEBU.DESC,I,,"TRANS(JDEBU.MASTER,JDEBU,'DESC','X')",,AgCode Unit Description,30L,S,,JDE BU Description,,,
LEFT,I,,"SUBR(SUBR.PENBW:""GVIZ129"",'L',@RECORD,'')",,Left,4R,S,,Tonnes left to be delivered,,,
LEGACY.PRICE,I,,"SUBR(SUBR.PENBW:'PVIZ157',@ID:@FM:'L*V','','','')",MD00P,Legacy,5R,S,,Legacy price (calculated),,,
LENID,I,,LEN(@ID),,Len,2R,S,,Length of @ID,,,
LEVEL,I,,"TRANS(SOURCE,SOURCE,LEVEL,'X')",,L,1R,S,,Hierarchy level number (1-4),,,
LOGNAME,I,,"TRANS(SHORTIDS,SHORTID,'LOGNAME','X')",,@LOGNAME,10L,S,,,,,
MARKET.PRICE,I,,"SUBR(SUBR.PENBW:'PVIZ157',@ID:@FM:'M*V','','','')",MD00P,Market,5R,S,,Market price (from Forecast Price) for Company vineyards with Market,,,
MAT.ACID,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<5>",MD10P,Maturity,4R,M,MATI,Maturity ACID combined actual and indicator block,,,
MAT.BAUME,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<3>",MD20P,Maturity,5R,M,MATI,Maturity baume combined actual and indicator block,,,
MAT.BE1,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<3>;EXTRACT(@2,1,1,1)",MD20P,Maturity,5R,,,Maturity baume combined actual and indicator block - 1st MV,,,
MAT.COMMENT,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<6>",,,20L,M,MATI,Maturity COMMENT combined actual and indicator block,,,
MAT.INDIC,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<16>",,From,1L,M,MATI,Flag indicating if maturity result is from an indicator block,,,
MAT.INDIC1,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<16>;EXTRACT(@2,1,1,1)",,From,1L,M,,Flag indicating if last maturity result is from an indicator block,,,
MAT.MALIC,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<10>",MD10P,Maturity,4R,M,MATI,Maturity MALIC combined actual and indicator block,,,
MAT.N.TESTS,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE); DCOUNT(@1<2>,@VM)",,,,S,,,,,
MAT.NA,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<17>",,Maturity,4R,M,MATI,Maturity NA combined actual and indicator block,,,
MAT.PH,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<4>",MD20P,Maturity,4R,M,MATI,Maturity PH combined actual and indicator block,,,
MAT.TDATE1,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<2>;EXTRACT(@2,1,1,1)",D4/,Maturity,10R,,,Maturity test dates combined actual and indicator block - 1st MV,,,
MAT.TESTDATE,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<2>",D4/E,Maturity Test Date,10R,M,MATI,G2020 Maturity Test dates combined with actual and indicator block,,,
MAT.YAN,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);@1<12>",,Maturity,4R,M,MATI,Maturity YAN combined actual and indicator block,,,
MATURE,I,,"TRANS(MBLOCKS,BLOCK,MATURE,'X')",,Full,4L,S,,Year in which block reaches full production,,,
MATURITY.ID,I,,GROWERID:'*':VARIETY:'*':BLOCK:'*':VINTAGE,,Maturity,22L,S,,Key to MATURITY file,,,
MAX.TO.BOOK,I,,AGREED;CONTRACT;0;IF @1 > @2 THEN @1 ELSE @2; IF @4>0 THEN @4 + @3 ELSE 0,,Max To,6R0,S,,Maximum tonnes which are to be booked,,,
MC.STATUS,I,,"""ACTIVE""",,MC.STATUS,6L,S,,,,,
MODPRC1,I,,"TRANS(GRAPE.PRICE,@ID,'MODPRC1','X')",MD00P,Model,5R,S,,Modelling price 1,,,
MODPRC2,I,,"TRANS(GRAPE.PRICE,@ID,'MODPRC2','X')",MD00P,Model,5R,S,,Modelling price 2,,,
MODPRC3,I,,"TRANS(GRAPE.PRICE,@ID,'MODPRC3','X')",MD00P,Model,5R,S,,Modelling price 3,,,
MODPRC4,I,,"TRANS(GRAPE.PRICE,@ID,'MODPRC4','X')",MD00P,Model,5R,S,,Modelling price 4,,,
MODPRC5,I,,"TRANS(GRAPE.PRICE,@ID,'MODPRC5','X')",MD00P,Model,5R,S,,Modelling price 5,,,
MVYEAR,I,,"TRANS(CONTROL,'MVYEAR',MVYEAR,'X')",,VINTAGE,4R,S,,Translate to Control file for current vintage,,,
MVYEAR.LY,I,,"TRANS(CONTROL,'MVYEAR',MVYEAR,'X');@-1",,PREVIOUS,4R,S,,Translate to Control file for previous vintage,,,
MVYEAR.NY,I,,"TRANS(CONTROL,'MVYEAR',MVYEAR,'X');@+1",,Next Year,4R,S,,,,,
N.TESTS,I,,"DCOUNT(TESTDATE,@VM)",,N Tests,2R,S,,Number of Tests,,,
NAME,I,,"TRANS(MGROWER,ACCOUNT,NAME,'X')",,Name,25L,S,,"Name of Account of Grower, Company Vineyard Block or Carrier",,,
NAME30,I,,"TRANS(MGROWER,ACCOUNT,NAME,'X')",,Grower Name,30L,S,,"Name of Account of Grower, Company Vineyard Block or Carrier",,,
NEG.PRICE,I,,"TRANS(GRAPE.PRICE,@ID,NEG.PRICE,'X')",MD00P,Neg,6R,S,,Negotiated price from GRAPE.PRICE file,,,
NEXTTEST.E,I,,"TRANS(MATURITY, MATURITY.ID,1,'X')",D4/E,Next Test,10R,S,,Date of Next Test,,,
NO.FLDS,I,,"COUNT(@RECORD,@FM)+(@RECORD#'')",MD00P,NO.,5R,S,,,,,
NRATEYR,I,,"TRANS(VINT.VARPRICE,VARIETY:PRICE.CODE:SOURCE:'*':VINTAGE[3,2],RATE,'X')",MD20P,Negotiated,7R,S,,Negotiated Price per tonne any year,,,
NUMID,I,,IF NUM(@ID) THEN 1 ELSE 0,,@ID is,1L,S,,Check @id is numeric,,,
NUMKEY,I,,IF NUM(@ID) THEN 1 ELSE 0,,Num,1L,S,,,,,
OK.TO.ACCEPT,I,,AGREED;CONTRACT;OVER.TONNES.SPLIT ;DELIVERED;IF @1 > @2 THEN @1 ELSE @2;   IF @5>0,MD20P,Still OK,7R,S,,Tonnes which have been accepted above what was approved.,,,
OK.TO.BOOK,I,,AGREED;CONTRACT;0;DELIVERED + BOOKED;IF @1 > @2 THEN @1 ELSE @2; IF @5>0 THEN @5 +,,Still OK,7R2,S,,Tonnes for which it is still okay to create a booking,,,
ONEROUS.PRICE,I,,"SUBR(SUBR.PENBW:'PVIZ157',@ID:@FM:'O*V','','','')",MD00P,Onerous,5R,S,,Onerous price (calculated),,,
ORIGIN,I,,"TRANS(SOURCE,SOURCE,ORIGIN,'X')",,,3L,S,,Origin,,,
ORIGIN.DESC,I,,"TRANS(SOURCE,ORIGIN,SOURCE.DESC,'X')",,Origin,15L,S,,,,,
ORIGIN.DESCP,I,,"TRANS(SOURCE,ORIGIN,DESCP,'X')",,Origin,30L,S,,,,,
OVER.TONNES.SPLIT,I,,"TRANS(CONTROL,'OVER.TONNES.SPLIT','OVER.TONNES.SPLIT','X')",,Over,4R,S,,Tonnage tolerance before an over tonnes split is done.,,,
OWN.BLOCK,I,,"TRANS(MGROWER,GROWERID,OWN.BLOCK,'X')",,Coy,1L,S,,Grower is owned by Penfolds,,,
OWN.BLOCK.DESC,I,,IF OWN.BLOCK = 'Y' THEN 'Own' ELSE 'Grower',,Owner,6L,S,,Description of Ownership of block,,,
PAM.INTERFACED,I,,"TRANS(MGROWER,GROWERID,'PAM.INTERFACED','X')",,PAM,1L,S,,Y/'' if the account is interfaced to PAM AusVit,,,
PAM.REVISED,I,,"SUBR(SUBR.PENBW:""GVIZ129"",'PR',@RECORD,'')+0",MD00P,PAM Rev,7R,S,,PAM AusVit tonnage,,,
PART.OF.PGM.DESC,I,,"SUBR('*GVII199',PART.OF.PROGRAM,""PART.OF.PROGRAM"","""")",,Block program description,40L,S,,Block program description,,,
PAYMENT.CODE,I,,"TRANS(MGROWER,ACCOUNT,'PAYMENT.CODE','X')",,PAY,3L,S,,Payment terms code,,,
PHONE,I,,"TRANS(MGROWER,GROWERID,PHONE,'X')",,PHONE,12L,S,,Grower's phone number,,,
PHYLLOXERA,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X');TRANS(SOURCE,@,PHYLLOXERA,'X')",,Phylloxera,1L,S,,Phylloxera (Y/N),,,
PLANTED,I,,"TRANS(MBLOCKS,BLOCK,PLANTED,'X')",,Planted,4L,S,,,,,
POP.DESC,I,,"SUBR(SUBR.PENBW:'POP.LKUP',PART.OF.PROGRAM,2)",,Part of Program,40L,S,,Part of program description,,,
POP.WFLAG,I,,"SUBR(SUBR.PENBW:'POP.LKUP',PART.OF.PROGRAM,3)",,POP,1L,S,,Part of program warning required flag,,,
PRATEYR,I,,"TRANS(VINT.VARPRICE,VARIETY:PRMPRC:SOURCE:'*':VINTAGE[3,2],RATE,'X')",MD20P,Premium,7R,S,,Premium Price per tonne any year,,,
PREAPPROVED,I,,AGREED;CONTRACT;OVER.TONNES.SPLIT ;IF @1 > @2 THEN @1 ELSE @2; IF @4>0     THEN @4 +,MD20P,Preapp,7R,S,,Tonnes for which it has already been okayed to accept,,,
PREM.PRICE,I,,"TRANS(GRAPE.PRICE,@ID,PREM.PRICE,'X')",MD00P,Prem,6R,S,,Premium price from GRAPE.PRICE file,,,
PREM.RATE,I,,"TRANS(VARPRICE,VARIETY:PRMPRC:SOURCE,RATE,'X')",MD20P,PREM,7R,S,,Premium price per tonne,,,
PRICE.DESC,I,,"TRANS(PRICECODE,PRICE.CODE,DESC,'X')",,Price Description,40L,S,,Price Description,,,
PRODUCTION.PRICE,I,,"IF OWN.BLOCK NE '' THEN  TRANS(GRAPE.PRICE,@ID,NEG.PRICE,'X') ELSE",MD00P,Production Price,5R,S,,Production price,,,
PROJ.MAT,I,,"SUBR(""*GVIZ216"")",,Proj Matur,5R,S,,Project Maturity Week.Day,,,
PROJ.MAT.BACKUP,I,,"SUBR(SUBR.PENBW:""PVIZ216"",MATURITY.ID,TBAUME)",,Proj,5R,S,,Projected maturity week.day,,,
PROJ.MAT.DATE,I,,"SUBR(SUBR.PENBW:""PVIZ216"",MATURITY.ID,TBAUME:'**D')",D4/,Proj,10R,S,,Projected maturity date,,,
PROJ.MAT.IB,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);",,Proj,5R,S,,Projected maturity week.day using indicator block if used.,,,
PROJ.MAT.IB.DATE,I,,"SUBR(""*GVII284"",BLOCK,INDICATOR.BLK,VINTAGE);",D4/,Proj,10R,S,,Projected maturity date using indicator block if used.,,,
PROJ.MAT.WEEK,I,,INT(PROJ.MAT),,Proj,2R,S,,,,,
PRORATA,I,,"SUBR(SUBR.PENBW:'PVIZ213',@RECORD)",MD00P,Prorata,8R,S,,Prorata tonnage calculation,,,
PRS.LTR,I,,DF.PRS.EXT * FORECAST,MD00P,Expected,10R,S,,Expected pressings litres,,,
RATE,I,,"TRANS(VARPRICE,VARIETY:PRICE.CODE:SOURCE,RATE,'X')",MD20P,RATE,7R,S,,Price per tonne,,,
RECORDS.END,I,,"TRANS(MBLOCKS,BLOCK.CODE,'RECORDS.END','X')",,End,4L,S,,Last vintage when this block is in active use within our system.,,,
RECORDS.START,I,,"TRANS(MBLOCKS,BLOCK.CODE,'RECORDS.START','X')",,Start,4L,S,,First vintage when this block is in active use within our system.,,,
REMALLOC,I,,ALLTONS - BKDTNNS - TDELGROSS,MD20P,Remain,7R,S,,Remaining allocation,,,
REMOVED,I,,"TRANS(MBLOCKS,BLOCK.CODE,'REMOVED','X')",,Year,4L,S,,"Year in which the block is planned to be, or was, removed, that is,",,,
RES.SAMPLE,I,,"SUBR(""*ITYPE.CONTROL.LU"", ""PART.OF.PROGRAM"", PART.OF.PROGRAM, ""BLKPGM.CODE"",",,Res,1L,S,,Residue sample required from block,,,
REVIEW.YEAR,I,,"CNTRCT.LASTVIN+0 - CNTRCT.TRMNTN[1,1]+0",,Review,4L,S,,Year contract is to be reviewed in,,,
REVIS.PRICE,I,,"TRANS(GRAPE.PRICE,@ID,REVIS.PRICE,'X')",MD00P,Revis,6R,S,,Revision price from GRAPE.PRICE file,,,
ROLLON,I,,IF AGREED<AVAILABLE THEN AGREED ELSE AVAILABLE; IF PRORATA<AVAILABLE THEN PRORATA,MD00P,Roll on,7R,S,,Rollon tonnage calculation,,,
ROOTSTOCK,I,,"TRANS(MBLOCKS,BLOCK,ROOTSTOCK,'X')",,Stk,3L,S,,"'OWN' if growing on own roots, else variety code of rootstock",,,
ROOTSTOCK.DESC,I,,"IF ROOTSTOCK NE 'OWN' THEN TRANS(MVARIETY,ROOTSTOCK,VARDESCP,'X') ELSE",,Rootstock,20L,S,,Description of a rootstock,,,
RTYPE,I,,"TRANS(MGROWER,GROWERID,RTYPE,'X')",,Act,1T,S,,Lookup of account type from MGROWER,,,
S-1,I,,SOURCE,,S-1,3L,S,,Display Source ID,,,
S-2,I,,"TRANS(SOURCE,SOURCE,ORIGIN,'X')",,S-2,3L,S,,Origin,,,
S-3,I,,"TRANS(SOURCE,SOURCE,SDISTRICT,'X')",,S-3,3L,S,,Style District,,,
S-4,I,,"TRANS(SOURCE,SOURCE,CLIMATE,'X')",,S-4,3L,S,,Climate,,,
SCW.ACCOUNT,I,,"TRANS(MGROWER,GROWERID,CONTRACT.TYPE,'X'); IF @ THEN",,SCW,1L,S,,SCW or Non-SCW account,,,
SDISTRICT,I,,"TRANS(SOURCE,SOURCE,SDISTRICT,'X')",,,3L,S,,Style District,,,
SDISTRICT.DESC,I,,"TRANS(SOURCE,SDISTRICT,SOURCE.DESC,'X')",,Style District,15L,S,,,,,
SDISTRICT.DESCP,I,,"TRANS(SOURCE,SDISTRICT,DESCP,'X')",,Style District,30L,S,,,,,
SHORTID.NAME,I,,"TRANS(DEF.SYS.USERS,DEF.ID,NAME,'X')",,Winemaker,30L,S,,Name of responsible winemaker,,,
SORT.NAME,I,,"TRANS(MGROWER,GROWERID,SORT.NAME,'X')",,Grower Name,20L,S,,Lookup of grower short name from MGROWER for sorting,,,
SORT.RATE,I,,"SUBR('*PZZZ128',PREM.RATE,RATE)",MD20P,SORT,7R,S,,combination of premium rate and standard rate used for sorting in,,,
SOURCE,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X')",,Source,3T,S,,Translate to Grower Master for source area,,,
SOURCE.COUNT.NAME,I,,"TRANS(SOURCE.COUNTRY,COUNTRY,'SOURCE.COUNT.NAME','X')",,Source,15L,S,,Source Country Name,,,
SOURCE.DESC,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X');TRANS(SOURCE,@,SOURCE.DESC,'X')",,Source,15L,S,,Short Description (15 characters),,,
SOURCE.OLD,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X')",,SOURCE,2T,S,,Translate to Grower Master for source area,,,
SOURCE.TYPE,I,,"SOURCE;TRANS(SOURCE,@,OWN.SOURCE,'X');IF @='Y' THEN 'OWN' ELSE 'GROWER'",,Src,6L,S,,Grape Source Type,,,
SOURCE.VARIETY.PRICE,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X');@:VARIETY:PRICE.CODE",,SOURCE,4T,S,,Source & variety & price code,,,
SOURCE1,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X')",,SRC,3T,S,,Translate to Grower Master for source area,,,
SOURCE1.OLD,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X')",,SRC,2T,S,,Translate to Grower Master for source area,,,
SOURCEDESCP,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X');TRANS(SOURCE,@,DESCP,'X')",,SOURCE DESCP,20T,S,,Translate to MGROWER to get source then translate to source to get descp,,,
SOURCEDESCP1,I,,"TRANS(MGROWER,GROWERID,SOURCE,'X');TRANS(SOURCE,@,DESCP,'X')",,SOURCE DESCP,15T,S,,Translate to MGROWER to get source then translate to source to get descp,,,
STANDARD.PRICE,I,,"SUBR(SUBR.PENBW:'PVIZ157',@ID:@FM:'ST*V','','','')",MD00P,Std,5R,S,,Standard price (calculated),,,
STATE,I,,"TRANS(SOURCE,SOURCE,'STATE','X')",,State,3L,S,,State in Australia,,,
SUB.VINEYARD,I,,"TRANS(MBLOCKS,BLOCK,DESCRIPTION,'X');FIELD(@1,'}',2)",,Sub-Vineyard,20L,,,Extract sub vineyard from MBLOCKS,,,
SUBSOURCE,I,,"TRANS(MBLOCKS,BLOCK,'SUBSOURCE','X')",,Subsource,30L,S,,Sub source in which block is found,,,
SUSTNBLPRC,I,,"TRANS(GRAPE.PRICE,@ID,SUSTNBLPRC,'X')",MD00P,Sustainable,5R,S,,Sustainable Price,,,
TANK.GL,I,,"SUBR(SUBR.PENBW:'PVII189',GROWERID, VINTAGE,BLOCK,'')",,DO NOT USE,4R,S,,DO NOT USE,,,
TANK.GV,I,,"SUBR(SUBR.PENBW:'PVII189',GROWERID, VINTAGE,BLOCK,'')",MD10P,DO NOT USE,4R,S,,DO NOT USE,,,
TDATE.ACID.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'5','D','1')",D2/,1st Acid,8R,S,,First Acid Date,,,
TDATE.ACID.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'5','D','2')",D2/,2nd Acid,8R,S,,Second Acid Date,,,
TDATE.ACID.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'5','D','3')",D2/,3rd Acid,8R,S,,Third Acid Date,,,
TDATE.BE.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'3','D','1')",D2/,1st Be,8R,S,,First Beaume Date,,,
TDATE.BE.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'3','D','2')",D2/,2nd Be,8R,S,,Second Beaume Date,,,
TDATE.BE.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'3','D','3')",D2/,3rd Be,8R,S,,Third Beaume Date,,,
TDATE.MALIC.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'10','D','1')",D2/,1st Malic,8R,S,,First Malic Date,,,
TDATE.MALIC.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'10','D','2')",D2/,2nd Malic,8R,S,,Second Malic Date,,,
TDATE.MALIC.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'10','D','3')",D2/,3rd Malic,8R,S,,Third Malic Date,,,
TDATE.NA.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'17','D','1')",D2/,1st NA,8R,S,,First NA Date,,,
TDATE.NA.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'17','D','2')",D2/,2nd NA,8R,S,,Second NA Date,,,
TDATE.NA.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'17','D','3')",D2/,3rd NA,8R,S,,Third NA Date,,,
TDATE.PH.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'4','D','1')",D2/,1st pH,8R,S,,First pH Date,,,
TDATE.PH.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'4','D','2')",D2/,2nd pH,8R,S,,Second pH Date,,,
TDATE.PH.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'4','D','3')",D2/,3rd pH,8R,S,,Third pH Date,,,
TDATE.YAN.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'12','D','1')",D2/,1st YAN,8R,S,,First YAN Date,,,
TDATE.YAN.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'12','D','2')",D2/,2nd YAN,8R,S,,Second YAN Date,,,
TDATE.YAN.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'12','D','3')",D2/,3rd YAN,8R,S,,Third YAN Date,,,
TEST.ACID.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'5','R','1')",MD10PZ,1st Acid,6R,S,,First Acid,,,
TEST.ACID.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'5','R','2')",MD10PZ,2nd Acid,6R,S,,Second Acid,,,
TEST.ACID.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'5','R','3')",MD10PZ,3rd Acid,6R,S,,Third Acid,,,
TEST.BE.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'3','R','1')",MD20PZ,1st Be,6R,S,,First Beaume,,,
TEST.BE.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'3','R','2')",MD20PZ,2nd Be,6R,S,,Second Beaume,,,
TEST.BE.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'3','R','3')",MD20PZ,3rd Be,6R,S,,Third Beaume,,,
TEST.BE1,I,,"TRANS(MATURITY,MATURITY.ID,BEAUME,'X');EXTRACT(@1,1,1,1)",MD10P,Test,4R,S,,Baume of last maturity test,,,
TEST.BE2,I,,"TRANS(MATURITY,MATURITY.ID,BEAUME,'X');EXTRACT(@1,1,1,2)",MD10P,Test,4R,S,,Baume of second last maturity test,,,
TEST.BE3,I,,"TRANS(MATURITY,MATURITY.ID,BEAUME,'X');EXTRACT(@1,1,1,3)",MD10P,Test,4R,S,,Baume of third last maturity test,,,
TEST.COMMENT1,I,,"TRANS(MATURITY,MATURITY.ID,COMMENT,'X');EXTRACT(@1,1,1,1) ;",,Test Comment 1,30L,S,,Comment of last maturity test,,,
TEST.COMMENT2,I,,"TRANS(MATURITY,MATURITY.ID,COMMENT,'X');EXTRACT(@1,1,1,2) ;CONVERT(CHAR(250),' ',@)",,Test Comment 2,30L,S,,Comment of second last maturity test,,,
TEST.COMMENT3,I,,"TRANS(MATURITY,MATURITY.ID,COMMENT,'X');EXTRACT(@1,1,1,3) ;CONVERT(CHAR(250),' ',@)",,Test Comment 3,30L,S,,Comment of third last maturity test,,,
TEST.DATE1,I,,"TRANS(MATURITY,MATURITY.ID,TESTDATE,'X');EXTRACT(@1,1,1,1)",D2/,Testdate,8R,S,,Date of last maturity test,,,
TEST.DATE2,I,,"TRANS(MATURITY,MATURITY.ID,TESTDATE,'X');EXTRACT(@1,1,1,2)",D2/,Testdate,8R,S,,Date of second last maturity test,,,
TEST.DATE3,I,,"TRANS(MATURITY,MATURITY.ID,TESTDATE,'X');EXTRACT(@1,1,1,3)",D2/,Testdate,8R,S,,Date of third last maturity test,,,
TEST.MALIC.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'10','R','1')",MD10PZ,1st,6R,S,,First Malic,,,
TEST.MALIC.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'10','R','2')",MD10PZ,2nd,6R,S,,Second Malic,,,
TEST.MALIC.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'10','R','3')",MD10PZ,3rd,6R,S,,Third Malic,,,
TEST.NA.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'17','R','1')",,1st NA,6R,S,,First NA,,,
TEST.NA.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'17','R','2')",,2nd NA,6R,S,,Second NA,,,
TEST.NA.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'17','R','3')",,3rd NA,6R,S,,Third NA,,,
TEST.PH.1,I,,"SUBR(""*PVIL274"",MATURITY.ID,'4','R','1')",MD20PZ,1st pH,6R,S,,First pH,,,
TEST.PH.2,I,,"SUBR(""*PVIL274"",MATURITY.ID,'4','R','2')",MD20P,2nd pH,6R,S,,Second pH,,,
TEST.PH.3,I,,"SUBR(""*PVIL274"",MATURITY.ID,'4','R','3')",MD20PZ,3rd pH,6R,S,,Third pH,,,
TEST.PH1,I,,"TRANS(MATURITY,MATURITY.ID,PH,'X');EXTRACT(@1,1,1,1)",MD10P,Test,4R,S,,pH of last maturity test,,,
TEST.PH2,I,,"TRANS(MATURITY,MATURITY.ID,PH,'X');EXTRACT(@1,1,1,2)",MD10P,Test,4R,S,,pH of second last maturity test,,,
TEST.PH3,I,,"TRANS(MATURITY,MATURITY.ID,PH,'X');EXTRACT(@1,1,1,3)",MD10P,Test,4R,S,,pH of third last maturity test,,,
TEST.TA1,I,,"TRANS(MATURITY,MATURITY.ID,ACID,'X');EXTRACT(@1,1,1,1)",MD10P,Test,4R,S,,Total Acid of last maturity test,,,
