# Grange file: RECOVERIES,source: winemaking.xlsm/Rec,downloaded: 2019-11-28
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
MFPRODS,I,,MFBLEND,,FROM TANK PROD #,8L,M,,From Tank Financial Product Number Against The From Blend Code,,,
MFSTATUS.DESC,I,,"TRANS(WINE.STATUS,MFSTATUS,DESC,'X')",,,30L,S,,From Tank status code description,,,
MFSTYLE,I,,"MFBLEND[4,1]",,FROM STYLE,1L,M,,,,,
MFTANK.2,I,,"MFTANK[1,2]",,F/T,2T,S,,,,,
MFTANK.CNT,I,,"DCOUNT(MFTANK,@VM)",,Tank Count,2R,M,MFTANK,Number of From Tanks,,,
MFTANK.F,I,,"SUBR('*PZZI211','SUBSTI',MFTANK,'SW*':@VM:'*PURCH','SW*':@VM:'PUR*','1,3')",,From Tank,10L,M,FROM.TANKS,Formatted From Tank Used by PBWR511 - don't change,,,
MFTANKUSE,I,,"TRANS(MTANK,MFTANK,TANK.USE,'X')",,USE,1R,S,,TANK USE FOR MFTANK,,,
MFTPFIX,I,,"SUBR('*PZZI211','SUBSTR', MFTANK,1,1, '')",,From Tank Prefix,1L,M,FROM.TANKS,From tank Prefixes,,,
MFTPFIX2,I,,"SUBR('*PZZI211','SUBSTR', MFTANK,1,2, '')",,From Tank Prefix 2 chars,2L,M,,From tank Prefixesof 2 chars,,,
MFVINTAGE,I,,"MFBLEND[2,2]",,VINT YEAR,2L,S,,Vintage Year,,,
MFVOL.TOT,I,,SUM(MFVOL),,TOTAL FROM TANK B4 VOL,8R,S,,,,,
MFVOLA.I,I,,MFVOLA+0,MD10P,From Tank After Vol,8R,M,FROM.TANKS,MFVOLA + 0,,,
MFVOLA.TOT,I,,SUM(MFVOLA),MD10P,TOTAL TO TANKS VOLUMES,10R,S,,,,,
MFVOLA0,I,,MFVOLA+0,MD10P,MFVOLA,10R,M,FROM.TANKS,,,,
MFVOLAFT,I,,"SUBR('!ADDS',MFVOLA,REUSE('0'))",,FROM TANK VOL AFT,8R,M,FROM.TANKS,From Tank Volume of After Dip,,,
MFVOLMOV,I,,"SUBR('*PZZI211','MSM',MFVOL,MFVOLA,'','')",MD10P,Volume Moved Out of Tank,10R,M,FROM.TANKS,Volume moved out of FROM tank,,,
MFVYR,I,,"SUBR('!SUBSTRINGS',MFBLEND,2,2)",,From Blend Vintage Year,2L,M,FROM.TANKS,From tank blends vintage year,,,
MONTH2,I,,"OCONV(MADATE,'DYM')[6,2]",,Actual Month,2R,S,,Month Number MADATE,,,
MOPCD.DESC,I,,"TRANS(MOPS,MOPCD,ODESCP,'X')",,Operation Description,30L,S,,,,,
MOPCD.PMDREQ,I,,"MOPCD ; IF @ THEN @ ELSE TRANS(CHIT,@ID,MOPCD,'X')",,OPERATION CODE,14L,S,,Operation identification code,,,
MOPS.OASTAT,I,,"TRANS(MOPS,MOPCD,OASTAT,'X')",,AFT STATUS,6R,M,,MOPS after status,,,
MOPS.OASTAT1,I,,"FIELD(TRANS(MOPS,MOPCD,OASTAT,'X'),@SM,1)",,AFT STATUS 1,6R,M,,MOPS after status field 1,,,
MOPS.OBSTAT,I,,"TRANS(MOPS,MOPCD,OBSTAT,'X')",,B4 STATUS,6R,M,,MOPS before status,,,
MOVE.CHIT.TYPE,I,,IF TYPE.CODE = 2 THEN 'DESP' ELSE IF UPDATE.CODE = 3 THEN 'RCPT' ELSE '',,MOVE TYPE,4L,S,,MOVE chit type (despatch or receipt),,,
MOVE.IFACE.NO.DESC,I,,IF MOVE.IFACE.NO = 1 THEN 'Created by grange' ELSE IF MOVE.IFACE.NO = 2 THEN 'Created by MOVE' ELSE IF MOVE.IFACE.NO = 3 THEN 'Updated by MOVE' ELSE IF MOVE.IFACE.NO = 4 THEN 'Completed in MOVE' ELSE '',,MOVE I/Face Desc,18L,S,,MOVE interface number description,,,
MOVE.LITRES,I,,"IF MADDCD[4] = 'NOTE' THEN FIELD(D.R.LITR.NOTE,@VM,1,COUNT(D.R.LITR.NOTE,@VM)) ELSE D.R.LITR.NOTE;SUM(@1)",MD10P,MOVE Litres,10R,S,,,,,
MOVE.MTRBLEND,I,,"MTRBLEND<1,1>",,MOVE Blend,12L,S,,Truck blend for project MOVE use. (First 1 ),,,
MOVE.MTRUCKNO,I,,"SUBR('*CONVERTS',MTRUCKNO,@VM,'~');@1[1,13]",,MOVE Trucks,13L,S,,Trucks for project MOVE use. (First 2),,,
MOVE.TANKS,I,,"IF MFTANK # '' THEN MFTANK ELSE MTTANK;SUBR('*CONVERTS',@1,@VM,'~');@2[1,17]",,MOVE Tanks,17L,S,,"Tanks, either From or To for project MOVE use. (First 3)",,,
MOVE.TYPE.CODE,I,,"RAISE(TRANS(CONTROL,'WINERY.CATEGORY',1, 'X')); RAISE(TRANS(CONTROL,'WINERY.CATEGORY',4, 'X')); SUBR('*PZZI211','LOCPOS',WINERY.CAT.CODE,@1,'',''); @2<1,@3>; IF WINERY.CAT.CODE # '' THEN @4 ELSE ' '",,Movement Type Code,2L,S,,Movement Type Code,,,
MOVE.TYPE.DESC,I,,"RAISE(TRANS(CONTROL,'WINERY.CATEGORY',1, 'X')); RAISE(TRANS(CONTROL,'WINERY.CATEGORY',5, 'X')); SUBR('*PZZI211','LOCPOS',WINERY.CAT.CODE,@1,'',''); @2<1,@3>; IF WINERY.CAT.CODE # '' THEN @4 ELSE ' '",,Movement Type Description,25L,S,,Movement Type Description,,,
MOVE.TYPE.SDESC,I,,"RAISE(TRANS(CONTROL,'WINERY.CATEGORY',1, 'X')); RAISE(TRANS(CONTROL,'WINERY.CATEGORY',6, 'X')); SUBR('*PZZI211','LOCPOS',WINERY.CAT.CODE,@1,'',''); @2<1,@3>; IF WINERY.CAT.CODE # '' THEN @4 ELSE ' '",,Movement Type Short Desc,10L,S,,Movement Type Short Description,,,
MOVEMENT,I,,MTVOLA.TOT - MFVOLA.TOT,MD10P,MOVEMENT VOLUME,10R,S,,,,,
MOVEMENT.FROM,I,,MFVOLA.TOT - MFVOL.TOT,MD10P,FROM MOVEMENT VOLUME,10R,S,,,,,
MOVEMENT.TO,I,,MTVOLA.TOT - MTVOL.TOT,MD10P,TO MOVEMENT VOLUME,10R,S,,,,,
MRDATE.PMDREQ,I,,"MRDATE ; IF @ THEN @ ELSE TRANS(CHIT,@ID,MRDATE,'X') ; IF @2 THEN @2 ELSE TRANS(CHIT,@ID,MADATE,'X')",D2/,REQUIRED DATE,8R,S,,Date request made for operations,,,
MT.MOPCD,I,,"TRANS(OPSMOVE,MTCNOTE,MOPCD,'X')",,TO OPCODE,4T,M,TO.TANKS,Look up to tank next chit opcode,,,
MT.ODESCP,I,,"TRANS(MOPS,MT.MOPCD,ODESCP,'X')",,DESCRIPTION,30T,M,TO.TANKS,Look up of op description from ops master,,,
MTBATCH.DESC,I,,"TRANS(MBATCH,MTBATCH,BATCH.DESC,'X')",,Blend Description,12L,M,MTTANK,Move To Tank Blend description,,,
MTBATCH.DESCL,I,,"TRANS(MBATCH,MTBATCH,BATCH.DESC,'X')",,Batch Description,30L,M,MTTANK,Move To Tank Blend description Longer,,,
MTBLEND.DESC,I,,"TRANS(MBLEND,MTBLEND,BLENDESCP,'X')",,Blend Description,12L,M,MTTANK,Move To Tank Blend description,,,
MTBLENDESC,I,,"TRANS(MBLEND,MTBLEND,BLENDESCP,'X')",,To Blend,30L,M,TO.TANKS,To Blend description,,,
MTBOTBLEND.DESC,I,,"TRANS(MBLEND,MTBOTBLEND,BLENDESCP,'X')",,Bottled Blend Description,30L,M,BOTTLING,,,,
MTBOTPROD.DESC,I,,"SUBR('!CATS',SUBR('!SUBSTRINGS',TRANS(ITEM.MSTR,MTBOTPROD,PRODNAME,'X'),1,22),' ') ; SUBR('!CATS',@,TRANS(ITEM.MSTR,MTBOTPROD,SDESC,'X'))",,PRODUCT BOTTLED,30L,M,BOTTLING,Financial Product Code Bottled,,,
MTBOTPROD.UNIQUE,I,,"SUBR(""*PZZI211"",'UNIQUE',MTBOTPROD,MTBOTPROD,'','')",,Unique PRODUCT BOTTLED,7L,M,UNIQUE.BOTT LING,Unique bottled product codes,,,
MTHYD2,I,,MTHYD,,Aft Hyd,7R,M,TO.TANKS,MTHYD WITH A DIFFERENT HEADING,,,
MTLALS20,I,,MTLALS.20,,Aft LALs @20,12R,M,TO.TANKS,LONGER VERSION OF MTLALS20,,,
MTOBS2,I,,MTOBS,,Aft Obs,7R,M,TO.TANKS,MTOBS WITH A DIFFERENT HEADING,,,
MTPROD.STATUS,I,,"TRANS(ITEM.MSTR,MTPRODS,STATUS.CODE,'X')",,TO STATUS,6R,M,,To Tank Financial Product Status Code,,,
MTPRODS,I,,MTBLEND,,TO TANK PROD #,8L,M,,To Tank Financial Product Number Against The To Blend Code,,,
MTRANSIN,I,,"SUBR(""*SPPM080"",MCNOTE,""IN"")",MD10P,TRANSFER IN VOL,6R,S,,Group transfer in volume,,,
MTRANSOUT,I,,"SUBR(""*SPPM080"",MCNOTE,""OUT"")",MD10P,TRANFER OUT VOL,6R,S,,Transfer out volume,,,
MTRANSVOL,I,,"SUBR(""*SPPM080"",MCNOTE,""VOL"")",MD10P,VOLUME MOVED,6R,S,,Volume moved in c/note,,,
MTRBLEND.NON.DUP,I,,"SUBR(SUBR.PENBW:'PZZI211','NON-DUPLICATE',MTRBLEND1,MTRBLEND,'','')",,Different Blend,12T,S,,Test for different truck blend,,,
MTRBLEND1,I,,"FIELD(MTRBLEND,@VM,1)",,First Truck blend,12T,S,,Fisrt value of MTRBLEND,,,
MTRBLENDESC,I,,"TRANS(MBLEND,MTRBLEND,BLENDESCP,'X')",,Truck Blend,30L,M,TRUCK.NOS,Truck Blend description,,,
MTRPROD.STATUS,I,,"TRANS(ITEM.MSTR,MTRPRODS,STATUS.CODE,'X')",,TRUCK STATUS,6R,M,,Truck Tank Financial Product Status Code,,,
MTRPRODS,I,,MTRBLEND,,TRUCK PROD #,8L,M,,Truck Tank Financial Product Number Against The Truck Blend Code,,,
MTRSCOST,I,,"TRANS(ITEM.MSTR,MTRBLEND,SCOST.TOT,'X')",MD40P,Truck Standard Cost Total,10R,M,TRUCK.NOS,Truck blend Standard Cost - Total,,,
MTRSCOST.NOUSE,I,,"TRANS(ITEM.MSTR,MTRBLEND,SCOST.TOT,'X')",MD40P,Truck Standard Cost Total,10R,M,TRUCK.NOS,Truck blend Standard Cost - Total,,,
MTRTOTLT,I,,SUM(MTRLITRES),,TOTAL TRUCK LITRES,9R,S,,Total Truck Litres for Stock Movement Note,,,
MTRUCKNO.CNT,I,,"DCOUNT(MTRUCKNO,@VM)",,Truck Count,2R,M,MTRUCKNO,Number of Trucks,,,
MTRUCKNO.MOVE,I,,"SUBR('!FIELDS',MTRUCKNO,'*',1,1)",,TRUCK NOS,6L,M,TRUCK.NOS,Truck Numbers for Stock Movement Notes as sent to MOVE (drops compartment numbers or from tank when filled from multiple),,,
MTSTYLE,I,,"SUBR('!SUBSTRINGS',MTBLEND,4,1)",,TO STYLE,1L,M,TO.TANKS,,,,
MTTANK.CNT,I,,"DCOUNT(MTTANK,@VM)",,Tank Count,2R,M,MTTANK,Number of To Tanks,,,
MTTANK.F,I,,"SUBR('*PZZI211','SUBSTI',MTTANK,'SW*':@VM:'*PURCH','SW*':@VM:'PUR*','1,3')",,To Tank,8L,M,TO.TANKS,Formatted To Tank Used by PBWR511 - don't change,,,
MTTANKUSE,I,,"TRANS(MTANK,MTTANK,TANK.USE,'X')",,USE,1R,S,,TANK USE FOR MTTANK,,,
MTTPFIX,I,,"SUBR('*PZZI211','SUBSTR', MTTANK,1,1, '')",,To Tank Prefix,1L,M,TO.TANKS,To tank Prefixes,,,
MTVINTAGE,I,,"MTBLEND[2,2]",,VINT YEAR,2L,S,,Vintage Year,,,
MTVOL.TOT,I,,SUM(MTVOL),,TOTAL TO TANK B4 VOL,8R,S,,,,,
MTVOL0,I,,MTVOL+0,MD10P,To Tank Vol Before,10R,M,TO.TANKS,,,,
MTVOLA.I,I,,MTVOLA+0,MD10P,To Tank After Vol,8R,M,TO.TANKS,MTVOLA + 0,,,
MTVOLA.TOT,I,,SUM(MTVOLA),,TOTAL TO TANK AFT VOL,8R,S,,,,,
MTVOLMOV,I,,"SUBR('*PZZI211','MSM',MTVOLA,MTVOL,'','')",MD10P,Volume Moved Into Tank,10R,M,TO.TANKS,Volume moved into TO tank,,,
MTVYR,I,,"SUBR('!SUBSTRINGS',MTBLEND,2,2)",,To Blend Vintage Year,2L,M,TO.TANKS,To tank blends vintage year,,,
NAME,I,,"TRANS(DEF.SYS.USERS,UPCASE(USERID),'NAME','X')",,Name,23L,,,User name,,,
NEXT.MADATE,I,,"TRANS(OPSMOVE,MTCNOTE,MADATE,'X')",D2/,Next MAdate,8R,M,TO.TANKS,Next chits MADATE,,,
NEXT.MATIME,I,,"TRANS(OPSMOVE,MTCNOTE,MATIME,'X')",MTS,Next MAtime,10R,M,TO.TANKS,Next chits MATIME,,,
NO.DAYS,I,,"SUBR('*PBWI831',@ID)",,No Days,4R,S,,No of days from filtration process to bottling,,,
NO.DAYS.FERM,I,,"SUBR('*PBWI834',@ID)",,No Days Ferment,4R,S,,No of days from juice drain off to ferment,,,
NO.RECS,I,,1,,NO.,6R,S,,,,,
NOT.TIRAGE,I,,"SUBR(""*PBWZ548"",MOPCD)",,NOT TIRAGE FLAG,1L,S,,Flag indicating if an operation is not a tirage operation,,,
NUM.GL.CODE,I,,"DCOUNT(GL.CODE ,@VM)",,NUM GL CODE,4R,S,,,,,
NUM.ID,I,,IF NUM(@ID) THEN @ID ELSE '',,C/NOTE,6R,S,,,,,
NUM.INSTRUCTIONS,I,,"DCOUNT(MADESCP,@VM)",,# Instructions,4R,M,,,,,
NUM.MTTANKS,I,,"DCOUNT(MTTANK,@VM)",,# To Tanks,4R,M,TO.TANKS,,,,
NUMTRUCKS,I,,"DCOUNT(MTRUCKNO,@VM)",,Number of Trucks,2R,S,,,,,
NXT.MADATE,I,,"TRANS(OPSMOVE,MTCNOTE,MADATE,'X')",D2/,NXT}MADATE,8R,M,TO.TANKS,Completion date of the NEXT chit for this TO tank,,,
NXT.MATIME,I,,"TRANS(OPSMOVE,MTCNOTE,MATIME,'X')",MTS,NXT}MATIME,8R,M,TO.TANKS,Completion time of the NEXT chit for this TO tank,,,
OAKTH,I,,"""""",,Oak Type,10L,S,,OAK TYPE HEADING,,,
ODESCP,I,,"TRANS(MOPS,MOPCD,ODESCP,'X')",,DESCRIPTION,30T,S,,Description of the operation,,,
OFROMT,I,,"TRANS(MOPS,MOPCD,'OFROMT','X')",,FROM TANK,1T,S,,From tanks required (Y/N),,,
ON.OPSUM,I,,"TRANS(ON.OPSUM,@ID,@ID,'X')",,ON OPSUM,13L,,,,,,
OP.NO.CD.DT.TM,I,,"FMT(MCNOTE,'L#14'):FMT(MOPCD,'L#6'):@VM:OCONV(MADATE,'D4/'):FMT( OCONV( MATIME,'MTS'),'R#10')",,Operation No Code Date         Time,20L,M,OP.DATA,"Operation number, code, date and time Used by PBWR511 - don't change",,,
OP.OFF.TRK,I,,OPT.PURC:@VM:OPU.MOVE,,Opcode for FROM Truck,4L,M,OP.OFF.TRK,All operation codes where FROM volume is in truck,,,
OP.TYPE.EXL.REC,I,,"RAISE(TRANS(CONTROL,'OP.TYPE.EXL.REC',1,'X'))",,,2R,M,TYPES,Operation types excluded from recoveries reports,,,
OPID,I,,"MCNOTE[1,3]",,OPID,3L,M,,First three characters of the chit number,,,
OPRNAME,I,,"TRANS(BWOPS.PRODMEAS,MCNOTE,'OPRNAME','X')",,Operator Names,20L,M,OPERATOR,"Operators Names, of Operators who worked on the Operation",,,
OPS.NO,I,,"@ID[6,4]",,OPS NO,5L,S,,Opsmove id no,,,
OPS.SYSTEM,I,,"RAISE( TRANS(CONTROL,'OPS.SYSTEM',4,'X'))",,System OP Codes,4L,M,OPCODES,All system (costing) operation codes,,,
OPSM.ID,I,,"TRANS(OPSMOVE,@ID,'@ID','X')",,,12L,S,,,,,
OPSUM.ID,I,,"TRANS(OPSUM.RECON,@ID,'@ID','X')",,OPSUM ID,13L,S,,,,,
OPT.DESP,I,,"RAISE( TRANS(CONTROL,'OPT.DESP',OPCODES,'X') )",,Despatch OP Codes,4L,M,OPCODES,All despatch operation codes,,,
OPT.PURC,I,,"RAISE( TRANS(CONTROL,'OPT.PURC',OPCODES,'X') )",,Purchase OP Codes,4L,M,OPCODES,All purchase operation codes,,,
OPT.TDI,I,,"RAISE( TRANS(CONTROL,'OPT.TDI',OPCODES,'X') )",,Disgorging OP Codes,4L,M,OPCODES,All tirage disgorging operation codes,,,
OPT.TRK.BOT,I,,OPT.DESP:@VM:OPT.TDI:@VM:OPT.TTB,,Truck or Bot OPcodes,4L,M,OPT.TRK.BOT,All operation codes where TO volume is in truck or bottle,,,
OPT.TTB,I,,"RAISE( TRANS(CONTROL,'OPT.TTB',OPCODES,'X') )",,Tirage tank to bot OP Codes,4L,M,OPCODES,All tirage tank to bottle codes,,,
OPU.CRUSH,I,,"TRANS(CONTROL,'OPU.CRUSH',OPCODES,'X')",,Crushnote OP Codes,4L,M,OPCODES,All crushnote operation codes,,,
OPU.MOVE,I,,"RAISE( TRANS(CONTROL,'OPU.MOVE',OPCODES,'X') )",,Stock movement OP Codes,4L,M,OPCODES,All stock movement operation codes,,,
OPU.SURV,I,,"TRANS(CONTROL,'OPU.SURV',OPCODES,'X')",,Survey OP Codes,4L,M,OPCODES,All survey operation codes,,,
ORD.QTY,I,,"TRANS(PODETAIL,SEL.PODETAIL.ID,'ORD.QTY','X')",,Order Quantity,14R,M,PURWINE,Order Quantity,,,
OTOT,I,,"TRANS(MOPS,MOPCD,'OTOT','X')",,TO TANK,1T,S,,To tanks required (Y/N),,,
OTYPE,I,,"TRANS(MOPS,MOPCD,'OTYPE','X')",,OP TYPE,1T,S,,"Type of operations or addition , O - Operations, A - Additions(including comments)",,,
PBWU912.INCL,I,,IF UPD.BY.PROG = 'PBWM381' AND WM.WOOD.FLAG = 'I' THEN 'Y' ELSE IF UPD.BY.PROG = 'PBWM016' 'PBWM018' 'PBWM452' THEN 'Y' ELSE 'N',,PBWU912 Include Flag,1L,S,,,,,
PCT.GL,I,,MTVOLA - MTVOL;IF MOPCD = 'STMN' THEN MTRLITRES ELSE @;SUM(@);MFVOL - MFVOLA;SUM(@);TOTAL(@3-@5);TOTAL(@5);IF @5 THEN @6*100/@7 ELSE 0,MD10P,% G/L,6R,S,,% gain or loss,,,
PMCHITID,I,,"FIELD(@ID,'-',1)",,Prod Meas Chit ID,10L,S,,Chit ID used to access production measurement inputs (no -n),,,
PMDREQ.TYPE.LIST,I,,"MOPCD ; IF @1 THEN @1 ELSE TRANS(CHIT,@ID,MOPCD,'X') ; TRANS(MOPS,@2,PRODMEAS.TYPE,'X') ; CONVERT(@SM,' ',@3)",,P.M.Types,30L,S,,"The PRODMEAS.TYPE field, with value markers replaced by spaces",,,
PO.NO,I,,IF MPONOS THEN MPONOS ELSE MHCOMMENT,,PO Number,15R,S,,Purchase Order Number,,,
PO.WARN,I,,IF UNCOSTED.RECV + TOTAL.MTRLITRES > ORD.QTY THEN 'This receipt will go over the ordered litres' ELSE ''; IF UNCOSTED.RECV THEN @1 ELSE '',,,50L,,,,,,
PODET.WINCAT,I,,"TRANS(WINERY.LOCATION,PODET.WINLOC,'WINERY.CAT.CODE','X')",,PO Line Winery Category Code,2L,S,,Winery Category Code for PO line item winery location,,,
PODET.WINLOC,I,,"TRANS(PODETAIL,POTRANS.ID,WINERY.LOCATION,'X')",,PO Line Win Loc,2L,S,,Winery location PO line item was purchased into,,,
PODETAIL.ID,I,,"SUBR('*PODETAIL.ID',MPONOS,MTRBLEND<1,1>)",,PODETAIL ID,3R,S,,PODETAIL ID,,,
PRIMARY.SITE.DESC,I,,"TRANS(WINERY.LOCATION,WINERY.LOCATION,'PRIMARY.SITE.DESC','X')",,Primary Site Description,30L,S,,Primary Site Description,,,
PRIMARY.SITE.ID,I,,"TRANS(WINERY.LOCATION,WINERY.LOCATION,'PRIMARY.SITE.ID','X')",,Primary Site ID,2L,S,,Primary Site ID,,,
PRODMEAS.TYPE,I,,"TRANS(MOPS,MOPCD,PRODMEAS.TYPE,'X')",,Prod Meas,14L,M,,The Production Measurement Data Type Code(s),,,
PRODMEAS.TYPE.LIST,I,,"CONVERT(@SM,' ',PRODMEAS.TYPE)",,P.M.Types,30L,S,,"The PRODMEAS.TYPE field, with value markers replaced by spaces",,,
PRODMEAS.TYPE.PMDREQ,I,,"TRANS(MOPS,MOPCD.PMDREQ,PRODMEAS.TYPE,'X')",,Prod Meas,14L,M,,The Production Measurement Data Type Code(s),,,
PRODNO.ST,I,,MTBLEND,,FIN PROD NUMBER,14L,S,,Use with single value to blends for stk take ops (BSTK ops codes),,,
PURBLENDDESC,I,,"TRANS(MBLEND,UPDATED.ITEMNOS,'BLENDESCP','X')",,BLEND DESCRIPTION,30L,M,PURWINE,Purchased blend description,,,
PURCH.BWALLOC.GL,I,,"TRANS(BWALLOC,MTTANK,GRADE.LEVEL,'X')",,GL,2L,M,TO.TANK,Purchasing To Tank BWALLOC GL values,,,
PURCHASE.COST,I,,UNIT.COST*VOL.MOVED,MD20P,Purchase Cost,14R,S,,Purchase Cost,,,
PURVAL,I,,MPLIT*MTVOLA,MD20P,Purchased Wine Value,10R,S,,$ value of litres purchased note MTVOLA is single valued on a purchase,,,
R.VOL,I,,"TRANS(OPSUM.RECON,@ID,'R.VOL','X')",MD10P,R.VOL,S,,,,,,
REC.QTY,I,,"TRANS(PODETAIL,SEL.PODETAIL.ID,'REC.QTY','X')",,Received Qty,14R,M,PURWINE,Received Quantity,,,
RECEIPT.CHIT,I,,IF MOPCD MATCHES OPU.MOVE THEN 'Y' ELSE 'N',,Receipt Chit,1L,S,,To identify RECEIPT chits,,,
RLTD.D.R.NOTE,I,,D.R.LITR.NOTE[10],,Related Note Number,10L,S,,Related despatch or receipt note number,,,
RUNOFFD,I,,""" """,,Run Off Date,10L,S,,RUN OFF DATE HEADING,,,
SALE.WH,I,,"FIELD(MCOMMENT,' ',1)",,Sale WH,2L,S,,The warehouse of a sale chit,,,
SAP.ACCT,I,,SUBR(SUBR.PENBW:'PBWZ1037'),,SAP Acct,1L,S,,This bulk wine account interfaces to SAP,,,
SCOST.TOT,I,,"TRANS(ITEM.MSTR,MTRBLEND,SCOST.TOT,'X')",MD40P,STANDARD COST TOTAL,10R,M,TRUCK.NOS,Standard Cost - Total,,,
SCOST.TOT.ST,I,,"FIELD(SUBR(SUBR.PENBW:'PBWZ787','CHIT.TO',@ID,'','','','','','','' ),@SM,2)",MD40P,Standard Total Cost,10R,S,,Get standard total cost for stktake,,,
SCOST.TOT.ST.OLD,I,,"TRANS(ITEM.MSTR,PRODNO.ST,SCOST.TOT,'X')",MD40P,Standard Total Cost,10R,M,,Get standard total cost for stktake,,,
SCOST.VAL.ST,I,,MGAINLOSS * SCOST.TOT.ST,MD20P,Std Total Loss/Gain Value,12R,S,,Standard Total Value LOSS/GAIN value for stktakes,,,
SCOST.VAL.ST.OLD,I,,MGAINLOSS * SCOST.TOT.ST,MD20P,Std Total Loss/Gain Value,12R,M,,Standard Total Value LOSS/GAIN value for stktakes,,,
SCR.FT.CNT,I,,"'[':DCOUNT(MFTANK,@VM):']'",,,6L,S,,Count of number of from tanks used on DEFINE screens,,,
SCR.TT.CNT,I,,"'[':DCOUNT(MTTANK,@VM):']'",,,6L,S,,Count of number of TO tanks used on DEFINE screens,,,
SCR.V.CNT,I,,"'[':DCOUNT(MVAR,@VM):']'",,,6L,S,,Count of number of varieties in composition used on DEFINE screens,,,
SEQ,I,,"TRANS(BWRS.PARMS,WINERY.LOCATION:'*':MTBLEND<1,1>[1,1]:'*',22,'X');TRANS(BWRS.PARMS, WINERY.LOCATION:'*':MTRBLEND<1,1>[1,1]:'*',22,'X');MFBLEND<1,1>;IF @1 # '' THEN @1 ELSE IF @2 # '' THEN @2 ELSE IF @3 = ""MT"" THEN 0 ELSE TRANS(BWRS.PARMS,WINERY.LOCATION:'*':MFBLEND<1,1>[1,1]:'*',22,'X')",,SEQ,3R,S,,,,,
SEQ.OLD,I,,"TRANS(BWRS.PARAMS,MTBLEND[1,1],22,'X'); IF @ # '' THEN @ ELSE TRANS(BWRS.PARAMS,MTRBLEND[1,1],22,'X'); IF @ # '' THEN @ ELSE 0",,SEQ,3R,S,,"Invalid, as BWRS.PARAMS file not in use anymore",,,
SHORTID,I,,"@ID[1,3]",,Short Id,3L,S,,Short id of user,,,
SOLD.COSTS,I,,"TRANS(SOLD.COSTS,@ID,@RECORD,'X')",,SOLD.COSTS record,30L,S,,SOLD.COSTS record,,,
SPI.NO,I,,"IF @ID[1,3]='SPI' THEN 0+FIELD(@ID,'-',1)[5] ELSE 0",,,7R,S,,SPI Spirit based number,,,
START.DATE,I,,"TRANS(BWOPS.PRODMEAS,PMCHITID,START.DATE,'X')",D2/,START DATE,8L,S,,START DATE,,,
STYLE,I,,"MTBLEND<1,1>[4,1];MTRBLEND<1,1>[4,1];MFBLEND<1,1>; IF @1 # '' THEN @1 ELSE IF @2 THEN @2 ELSE IF @3 = ""MT"" THEN """" ELSE MFBLEND<1,1>[4,1]",,STYLE,1L,S,,,,,
STYLE.DESC,I,,"TRANS(BW.STYLE,WINETYPE,'STYLE.DESC','X')",,Style Description,30L,S,,Style description,,,
SUGARH,I,,"""""",,Sugar,10L,S,,SUGAR HEADING,,,
SUM.CHIT.QTY,I,,SUM(CHIT.QTY),,,10R,M,PURWINE,,,,
SUMTRKLTS,I,,SUM(MTRLITRES)+0,MD10P,Total Truck Litres,10R,S,,Sum of truck litres,,,
SW.CHECK,I,,"SUBR(""*PBWZ403"",MFTANK,MTTANK); IF @ = 1 THEN 'S/W' ELSE 'B/W'",,SW.CHECK,10L,S,,Test to see if operation is movement into or out of small wood,,,
T.DIP.VOL,I,,"SUBR(""*PBWZ171"",TOTTBL,MTDIPAFT,""V"")+0",MD10P,To Volume After,9R,M,TO.TANKS,Subroutine call for calculation of Volume from Dip,,,
T.GRADE.LEVEL,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,TQUALITY,'X'))",,Alloc To GL,2L,M,ALLOC.TTANK,Grade level of the TO tank,,,
T.UNCO,I,,"TRANS(WINERY.LOCATION,DE.TLOCN,'UNCOSTED','X')",,,1L,S,,Y/'' to indicate the winery location is an 'uncosted' location,,,
TA.ADDITIVE,I,,"'ACT':';':CONVERT(@VM,';',MFTANK); TRIM(SUBR(""*PBWI823"",@))",,From tank Acid,5R,M,,LIST OF SELECTED ADDITIVE TO FROM TANKS,,,
TADESCP,I,,"TRANS(MOPS,MADDCD,ODESCP,'X')",,ADDITIVE DESCRIPTION,30T,M,,Lookup of Additive Description from Mops file,,,
TALLOCAFT,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,TALLOCAFT,'X'))",,To Tank Generic Litres,3L,M,ALLOC.TTANK,generic litres for 'to tanks',,,
TALLOCAFT.FIRST,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,TALLOCAFT,'X'));SUBR('*FIRST.SV',@1)",,First To Tank Generic Litres,3L,M,ALLOC.TTANK,First generic litres for 'to tanks',,,
TALLOCAFT.FRST.%,I,,"RAISE(TRANS(BWALLOC.OPSMOVE,@ID,TALLOCAFT,'X'));SUBR('*FIRST.SV',@1);SUBR('*SUM.SV', @1);IF @3 THEN          SUBR('!DIVS',@2,@3)*REUSE(100) ELSE ''",MD00P,First To Tank Generic %,3L,M,ALLOC.TTANK,First generic % of total litres for 'to tanks',,,
