# Grange file: ITEM.MSTR,source: winemaking.xlsm/IM,downloaded: 2019-11-28
Field Name,Type,Field No,Field Definition,Conversion Code,Column Heading,Output Format,Depth,Assoc,DESC,Key,Examples,Comment
LEN.ID,I,,LEN(@ID),MD00P,@ID LENGTH,2R,S,,@ID length,,,
LFEE.CAT.DESC,I,,"TRANS(LFEE.CAT,LFEE.CAT.CODE,DESC,'X')",,L/FEE CAT'G DESCRIPTION,30L,S,,Licence Fee Product Category Description,,,
LM.BOT.CART.SELL,I,,"TRANS(LM.ITEM.MSTR,@ID,BOT.CART.SELL,'X')",MD00P,L/M CARTON SIZE SOLD,3R,S,,Number of Bottles per Carton - Sell - LAST.MONTH,,,
LM.CTN.PALLET,I,,"TRANS(LM.ITEM.MSTR,@ID,CTN.PALLET,'X')",MD0,L/Month Cartons /Pallet,6R,S,,Number of Cartons per Pallet - LAST.MONTH,,,
LM.LIT.FAC,I,,"TRANS(LM.ITEM.MSTR,@ID,LIT.FAC,'X')",MD30P,L/MONTH LITRE FACTOR,9R,S,,Number of Litres per bottle / container - LAST.MONTH,,,
LM.SCOST.TOT,I,,"TRANS(LM.ITEM.MSTR,@ID,SCOST.TOT,'X')+ 0",MD40P,L/MTH STD COST TOTAL,10R,S,,Standard Cost - Total - LAST.MONTH,,,
LM.SCOST.TOT.DATE,I,,"TRANS(LM.ITEM.MSTR,@ID,SCOST.TOT.DATE,'X')",D2/,L/MTH STD TOT COST DATE,8R,S,,Date of Last Standard Cost Total Update - LAST.MONTH,,,
LM.SCOST.TOT.DIFF,I,,(LM.SCOST.TOT - SCOST.TOT) + 0,MD40P,STD TOT COST DIFF,10R,S,,Difference between Last month SCOST.TOT and current mth SCOST.TOT,,,
LM.SCOST.VAR,I,,"TRANS(LM.ITEM.MSTR,@ID,SCOST.VAR,'X')+ 0",MD40P,L/MTH STD COST VARIABLE,10R,S,,Standard Cost - Variable - LAST.MONTH (must have 4 decimal points),,,
LM.SCOST.VAR.DATE,I,,"TRANS(LM.ITEM.MSTR,@ID,SCOST.VAR.DATE,'X')",D2/,L/MTH STD VAR COST DATE,8R,S,,Date of Last Standard Cost Variable Update - LAST.MONTH,,,
LM.SCOST.VAR.DIFF,I,,(LM.SCOST.VAR - SCOST.VAR) + 0,MD40P,STD VAR COST DIFF,10R,S,,Difference between Last month SCOST.VAR and current mth SCOST.VAR,,,
LM.STDCOST,I,,"TRANS(LM.ITEM.MSTR,@ID,SCOST.TOT,'X')",MD40P,LM STD COST,8R,S,,last month std cost,,,
LM.WEIGHT,I,,"TRANS(LM.ITEM.MSTR,@ID,WEIGHT,'X')",MD20P,L/Month Weight/ Carton,9R,S,,Weight Per Carton in KG's - LAST.MONTH,,,
LPRODNAME,I,,LEN(PRODNAME),,LEN PROD NAME,2R,S,,Length of Product Name,,,
LRC,I,,WEIGHT + 0,MD20P,Weight/ Carton,9R,S,,,,,
LRC.DATE,I,,"FIELD(@ID,'*',2)",D2/,ITEM.MSTR.REPT SEQ. NO.,8R,S,,ITEM.MSTR.REPT date,,,
LRC.STAT,I,,"TRANS(ITEM.STRUC,@ID,COMPONENT,'X'); IF @ THEN 'CHG' ELSE 'NEW'",,STATUS,5L,S,,,,,
LRC2,I,,"TRANS(LM.ITEM.MSTR,@ID,SCOST.VAR,'X')+ 0",,L/MTH STD COST VARIABLE,10R,S,,Standard Cost - Variable - LAST.MONTH,,,
LTRSOH,I,,"SUBR(""*STOCK.ONHAND"",'ALL');@*LIT.FAC",MD00P,LTRS O/H,8R,S,,,,,
LTRSOH.20,I,,"SUBR(""*STOCK.ONHAND"",'20');@*LIT.FAC",MD00P,MELB LTRS O/H,8R,S,,,,,
LTRSOH.21,I,,"SUBR(""*STOCK.ONHAND"",'21');@*LIT.FAC",MD00P,SYD LTRS O/H,8R,S,,,,,
LTRSOH.22,I,,"SUBR(""*STOCK.ONHAND"",'22');@*LIT.FAC",MD00P,BRIS LTRS O/H,8R,S,,,,,
LTRSOH.23,I,,"SUBR(""*STOCK.ONHAND"",'23');@*LIT.FAC",MD00P,PERTH LTRS O/H,8R,S,,,,,
LTRSOH.24,I,,"SUBR(""*STOCK.ONHAND"",'24');@*LIT.FAC",MD00P,ADEL LTRS O/H,8R,S,,,,,
MAJ.GRP.TW,I,,"TRANS(ITEM.MSTR,PRODNO,GROUP.CODE,'X');TRANS(ITEM.MSTR,PRODNO,RANGE.CODE,'X');TRANS( ITEM.MSTR,PRODNO,SIZE.CODE,'X');SUBR(""*PICZ001"",""3"",@1,@3,@2)",,CAT GRP CODE,2R,,,Major group code  (Category Group),,,
MAJOR.CODE.DESC,I,,"TRANS(ITEM.MSTR,MAJOR.PRODUCT.CODE,PRODNAME,'X')",,Major Code Desc,30T,S,,,,,
MAJOR.GROUP.CODE,I,,"TRANS(ITEM.MSTR,PRODNO,GROUP.CODE,'X');TRANS(ITEM.MSTR,PRODNO,RANGE.CODE,'X');TRANS( ITEM.MSTR,PRODNO,SIZE.CODE,'X');SUBR(""*PICZ001"",""1"",@1,@3,@2)",,CAT GRP CODE,2R,,,Major group code  (Category Group),,,
MAJOR.GROUP.CODE.O1,I,,"TRANS(GROUP.FILE,GROUP.CODE,MAJOR.GROUP,'X');IF @ THEN @ ELSE 6",,CAT GRP CODE,1L,,,Major group code  (Category Group),,,
MAJOR.GROUP.CODE.RM,I,,"SUBR(""*PBHZ123"",GROUP.CODE)",,RM Major Group Code,2L,S,,Raw Material Major Group Sort Code,,,
MAJOR.GROUP.NAME,I,,"TRANS(ITEM.MSTR,PRODNO,GROUP.CODE,'X');TRANS(ITEM.MSTR,PRODNO,RANGE.CODE,'X');TRANS( ITEM.MSTR,PRODNO,SIZE.CODE,'X');SUBR(""*PICZ001"",""1"",@1,@3,@2);TRANS(MAJOR.GROUP,@,NA ME,'X')",,CATEGORY GROUP,20L,,,Major group name  (Category Group),,,
MAJOR.GROUP.NAME.O1,I,,"TRANS(GROUP.FILE,GROUP.CODE,MAJOR.GROUP,'X');IF @ THEN @ ELSE 6;TRANS(MAJOR.GROUP,@,NAME,'X')",,CATEGORY GROUP,20L,,,Major group name  (Category Group),,,
MAJOR.GROUP.NEW,I,,"TRANS(ITEM.MSTR,PRODNO,GROUP.CODE,'X');TRANS(ITEM.MSTR,PRODNO,RANGE.CODE,'X');TRANS( ITEM.MSTR,PRODNO,SIZE.CODE,'X');SUBR(""*PICZ001"",""1"",@1,@3,@2)",,CAT GRP,2R,S,,Major GROUP code  (Category Group),,,
MAJOR.GROUP.NEW.OLD,I,,"TRANS(GROUP.FILE,GROUP.CODE,MAJOR.GROUP,'X');RANGE.CODE;SIZE.CODE;IF @1 = 3 AND(@=61 OR @=63  OR @=65) THEN 6 ELSE IF @1 = 3 AND @ = 60 THEN 7 ELSE IF @ = 99 THEN 10 ELSE IF @2 = 99 THEN 10 ELSE @1",,CAT GRP,2R,S,,Major GROUP code (Category Group),,,
MAJOR.PRODUCT.CODE.DESC,I,,"TRANS(ITEM.MSTR,MAJOR.PRODUCT.CODE,PRODNAME,'X')",,Major Code Desc,30T,S,,,,,
MAJOR.SIZE,I,,SIZE.CODE;IF @ LE 58 THEN '< 2 Ltr' ELSE 'Other';IF (@1=61 OR @1=63 OR @1=65 OR @1=83 OR @1=86) THEN 'S/Pack' ELSE @,,ABS SIZE,8R,S,,ABS SIZES,,,
MANAGER.NAME,I,,"TRANS(PRODUCT.MANAGER,PROD.MANAGER,NAME,'X')",,MANAGER NAME,30L,,,Manager name,,,
MAX.STK,I,,"TRANS(STOCK,SUBR(""!CATS"",W.H.INUSE,REUSE(@ID)),MAX.STK,'X')",,MAX.STOCK,10R,M,,get max. stock for W.H.INUSE warehouses,,,
MELB.DOZ,I,,"SUBR(""*TOTAL.STOCK"",20)",,MELB STOCK,7R,M,,,,,
MELB.LTRS,I,,"SUBR(""*BRANCH.LTRS"",20)",,MELB LTRS,7R,M,BRANCH.LTRS,Melbourne litres,,,
MELB.LTRS.OH,I,,"SUBR(""*STOCK.ONHAND.LTRS"",20,LIT.FAC)",MD0,MELB LTRS OH,7R,M,BRANCH.LTRS,Melbourne litres on hand,,,
MELB.STOCK,I,,"SUBR(""*BRANCH.STOCK"",03)",,MELB STOCK,7R,M,BRANCH.STOC K,Melbourne litres,,,
MELB.TGT.LTRS,I,,"SUBR(""*BRANCH.TARGET.LTRS"",20)",,MELB LTRS,7R,M,BRANCH.TARG ET.LTRS,Melbourne litres,,,
MJ.GRP.CD,I,,"TRANS(ITEM.MSTR,MAJOR.PRODUCT.CODE,GROUP.CODE,'X')",,MJ.GRP.CD,2T,S,,Major Product Group Code,,,
MVYEAR,I,,"TRANS(BW.CONTROL,'MVYEAR',MVYEAR,'X')",,Current Vintage,4R,S,,Translate to Control file for current vintage,,,
NAME,I,,"TRANS(PRODGP,PROD,NAME,'X')",,PRODUCT GROUP NAME,25T,S,,Translate to the Product Group File for group name,,,
NAT.SOH.DOZ,I,,"SUBR(""*STOCK.ONHAND"",'ALL');IF UNITCD='D' THEN ABS(INT(@/12)):':':MOD(@,12) ELSE @ ; IF @1 = 0 THEN '' ELSE IF @1 < 0 THEN '-':@2 ELSE @2",,National S.O.H.,10R,S,,,,,
NAT.STOCK,I,,"SUBR(""*TOTAL.BRANCH.STOCK"",'NAT')",,NAT STOCK,7R,M,BRANCH.STOC K,National stock,,,
NEW.CODE,I,,"TRANS(BW.CODE.XLATE,@ID,2,'X')",,NEW CODE,10L,S,,,,,
NEW.ID.COST,I,,"REORG.ID[1,7]:OCONV(STDCOST,'MD40P')",,NEW ID & COST,20L,S,,,,,
NMBR,I,,1,,Nmbr,6R,S,,,,,
NO.PRODUCT,I,,"IF TRANS(ITEM.MSTR,@ID,@ID,'X') THEN '' ELSE 1",,,1L,S,,CHeck  for missing products,,,
NON.ACTIV,I,,IF ACTIV = '' THEN 'Y' ELSE 'N',,REVERSAL OF ACTIV CODE,1L,S,,Reversal of ACTIV for use in alt. keys definition,,,
NON.B.KEY,I,,"IF @ID[1,1] = 'B' THEN @ID[2,99] ELSE ''",,NON B KEY,10L,S,,,,,
NON.B.NAME,I,,"TRANS(ITEM.MSTR,NON.B.KEY, PRODNAME.40,'X')",,NON B NAME,40L,S,,NON B NAME,,,
NTRF.SYSTEM,I,,"DCOUNT(TRF.SYSTEM,@VM)",,,2R,S,,Number of TRF.SYSTEM codes,,,
NUM.ID,I,,IF NUM(@ID) THEN 1 ELSE '',,,1R,S,,Numeric ID indicator,,,
ON.BILL,I,,"TRANS(ITEM.STRUC,@ID,@RECORD,'X');IF @ THEN 'Y' ELSE 'N'",,ON BOM,3L,S,,,,,
ON.ITEM.STRUC,I,,"PRODNO;TRANS(ITEM.STRUC,@,@RECORD,'X');IF @ THEN 'Y' ELSE 'N'",,ON BOM,1L,,,On the item structure file,,,
ON.MBLEND,I,,"TRANS(MBLEND,@ID,BLEND,'X') ;IF @ = '' THEN 'N' ELSE 'Y'",,Code On Mblend,1L,S,,Code is on MBLEND file,,,
OTHER.LTRS.OH,I,,STOCKOH.LTRS-MELB.LTRS.OH-SYD.LTRS.OH-BRIS.LTRS.OH-ADEL.LTRS.OH-PERTH.LTRS.OH,MD0,OTHER O/H LTRS,8R,S,,,,,
PACK,I,,PRODNAME:' ':SDESC:' ':STOCKNO,,SPECIFICATIONS,50T,S,,To compose up MW product Specifications,,,
PALLET.HEIGHT,I,,(LAYER.ON.PALLET*CTN.DIM.H)+140,MD00P,Pallet Height,4R,S,,,,,
PALLET.WGHT,I,,"TRANS(DESCRIPTION,'PALLET.WGHT',1,'X') ;IF @1 = '' THEN 40 ELSE @1",,PALLET WEIGHT,3R,S,,,,,
PARA.PRODNAME,I,,"TRANS(PARA.ITEM.MSTR,@ID,PRODNAME,'X')",,Para Product Name,30T,S,,Product Name Description,,,
PENF.ASPAC.BUD,I,,"'91':@VM:'92':@VM:'93';SUBR(""!CATS"",@,REUSE(@ID));TRANS(PRODUCT.BUDGET.NY,@,TOT.CASE S,'X');SUM(@)",MD00P,ASIA PACIFIC CASES,9R,S,,,,,
PENF.CAN.BUD,I,,"TRANS(PRODUCT.BUDGET.NY,82:@ID,TOT.CASES,'X')",MD00P,CANADA CASES,9R,S,,,,,
PENF.CDS.BUD,I,,"'10':@VM:'11':@VM:'18':@VM:'19':@VM:'20':@VM:'31':@VM:'32':@VM:'33':@VM:'34':@VM:'39 ':@VM:'40':@VM:'41':@VM:'42';SUBR(""!CATS"",@,REUSE(@ID));TRANS(PRODUCT.BUDGET.NY,@,TO T.CASES,'X');SUM(@)",MD00P,C.D.S. CASES,9R,S,,,,,
PENF.COST,I,,"IF UNITCD = 'D' THEN 12 ELSE 1; OCONV(@*LIT.FAC*0.11,'MD30P');OCONV(USER.COST - @,'MD40P'); IF @ LT 0 THEN '0.0000' ELSE @",MD40P,PENFOLDS COST/UNIT,10R,S,,Penfolds Cost/unit as in PENFOLDS.PROD.COST.FILE,,,
PENF.NZ.BUD,I,,"TRANS(PRODUCT.BUDGET.NY,'411*':@ID,TOT.CASES,'X');IF @ = '' THEN 0 ELSE @",MD00P,N.Z. CASES,9R,S,,,,,
PENF.SCAND.BUD,I,,"'121*':@VM:'122*':@VM:'123*';SUBR(""!CATS"",@,REUSE(@ID));TRANS(PRODUCT.BUDGET.NY,@,TO T.CASES,'X');SUM(@)",MD00P,SCAND CASES,9R,S,,,,,
PENF.TBT.BUD,I,,"'01':@VM:'02':@VM:'03':@VM:'04':@VM:'05':@VM:'06';SUBR(""!CATS"",@,REUSE(@ID));TRANS(P RODUCT.BUDGET.NY,@,TOT.CASES,'X');SUM(@)",MD00P,T.B.T. CASES,9R,S,,,,,
PENF.TOT.BUD,I,,"'01':@VM:'02':@VM:'03':@VM:'04':@VM:'05':@VM:'06':@VM:'09':@VM:'10':@VM:'11':@VM:'18 ':@VM:'19':@VM:'20':@VM:'31':@VM:'32':@VM:'33':@VM:'34':@VM:'39':@VM:'40':@VM:'41':@ VM:'42':@VM:'71':@VM:'72':@VM:'73':@VM:'81':@VM:'82':@VM:'91':@VM:'92':@VM:'93':@VM: '94';SUBR(""!CATS"",@,REUSE(@ID));TRANS(PRODUCT.BUDGET.NY,@,TOT.CASES,'X');SUM(@)",MD00P,TOTAL COMPANY CASES,9R,S,,,,,
PENF.UKEUR.BUD,I,,"'111*':@VM:'112*':@VM:'113*':@VM:'114*':@VM:'115*':@VM:'116*':@VM:'117*':@VM:'118*': @VM:'119*':@VM:'131*':@VM:'141*':@VM:'142';SUBR(""!CATS"",@,REUSE(@ID));TRANS(PRODUCT. BUDGET.NY,@,TOT.CASES,'X');SUM(@)",MD00P,UK & EUR CASES,9R,S,,,,,
PENF.USA.BUD,I,,"'211*':@VM:'212*':@VM:'213*';SUBR(""!CATS"",@,REUSE(@ID));TRANS(PRODUCT.BUDGET.NY,@,TO T.CASES,'X');SUM(@)",MD00P,U.S.A. CASES,9R,S,,,,,
PERIODEND,I,,"TRANS(DESCRIPTION,'NEXTSEQ',PERIODENDDATE,'X')",D2/,PERIOD END DATE,8R,S,,Translate to the DESCRIPTION file for the Period End Date,,,
PERTH.DOZ,I,,"SUBR(""*TOTAL.STOCK"",23)",,PERTH STOCK,7R,M,,,,,
PERTH.LTRS,I,,"SUBR(""*BRANCH.LTRS"",23)",,PERTH LTRS,7R,M,BRANCH.LTRS,Perth litres,,,
PERTH.LTRS.OH,I,,"SUBR(""*STOCK.ONHAND.LTRS"",23,LIT.FAC)",MD0,PERTH LTRS OH,7R,M,BRANCH.LTRS,Perth litres on hand,,,
PERTH.STOCK,I,,"SUBR(""*BRANCH.STOCK"",06)",,PERTH STOCK,7R,M,BRANCH.STOC K,Perth stock,,,
PERTH.TGT.LTRS,I,,"SUBR(""*BRANCH.TARGET.LTRS"",23)",,PERTH LTRS,7R,M,BRANCH.TARG ET.LTRS,Perth litres,,,
PGROUPING,I,,"SUBR(""*PGROUPSEL"",RANGE.CODE,TYPE.CODE,GROUP.CODE,PACK.TYPE,SIZE.CODE)",,PRODUCT GROUPING,2R,S,,Penfolds Report Format Product Grouping Code,,,
PHONETIC,I,,"PRODNAME;SDESC;IF COUNT(@1,' ') THEN FIELD(@1,' ',1)[1,1]:FIELD(@1,' ',2)[1,1]:FIELD(@1,' ',3)[1,1] ELSE @1[1,3];@:@2[1,1]",,PHONETIC,8T,S,,Phonetic on description,,,
PLT.DEPTH,I,,"TRANS(PALLET.CONFIG,PALLET.CONFIG,DEPTH,'X')",,Pallet Depth,6R,S,,Pallet depth in mm,,,
PLT.HEIGHT,I,,"TRANS(PALLET.CONFIG,PALLET.CONFIG,HEIGHT,'X')",,Pallet Height,6R,S,,Pallet height in mm,,,
PLT.WEIGHT,I,,"TRANS(PALLET.CONFIG,PALLET.CONFIG,WEIGHT,'X')",,Pallet Weight,6R,S,,Pallet weight in mm,,,
PLT.WIDTH,I,,"TRANS(PALLET.CONFIG,PALLET.CONFIG,WIDTH,'X')",,Pallet Width,6R,S,,Pallet width in mm,,,
POS.62,I,,"FIELD(TRANS(STOCK,'62':@ID,PRICE,""X""),@VM,5);IF UNITCD = 'D' THEN @/12 ELSE @;IF FIELD(POS.LOCS,@VM,1) = 'Y' THEN FIELD(POS.LOCS,@VM,1):'   ':FMT(@2,'6R2') ELSE 'N '",,LOC 62,10L,S,,,,,
POS.63,I,,"FIELD(TRANS(STOCK,'63':@ID,PRICE,""X""),@VM,5);IF UNITCD = 'D' THEN @/12 ELSE @;IF FIELD(POS.LOCS,@VM,2) = 'Y' THEN FIELD(POS.LOCS,@VM,2):'   ':FMT(@2,'6R2') ELSE 'N '",,LOC 63,10L,S,,,,,
POS.64,I,,"FIELD(TRANS(STOCK,'64':@ID,PRICE,""X""),@VM,5);IF UNITCD = 'D' THEN @/12 ELSE @;IF FIELD(POS.LOCS,@VM,3) = 'Y' THEN FIELD(POS.LOCS,@VM,3):'   ':FMT(@2,'6R2') ELSE 'N '",,LOC 64,10L,S,,,,,
POS.65,I,,"FIELD(TRANS(STOCK,'65':@ID,PRICE,""X""),@VM,5);IF UNITCD = 'D' THEN @/12 ELSE @;IF FIELD(POS.LOCS,@VM,4) = 'Y' THEN FIELD(POS.LOCS,@VM,4):'   ':FMT(@2,'6R2') ELSE 'N '",,LOC 65,10L,S,,,,,
POS.LIST,I,,'62':@VM:'63':@VM:'64':@VM:'65',,LIST OF POS LOCS.,2L,M,,LIST OF POS LOCATIONS,,,
POS.LOCS,I,,"SUBR(""*POS.RECORD"",W.H.INUSE)",,EXISTENCE FLAG,1L,M,,STOCK RECORD EXISTENCE FLAG,,,
POS.PRICEA,I,,"FIELD(TRANS(STOCK,""62"":@ID,PRICE,""X""),@VM,1):@VM:FIELD(TRANS(STOCK,""63"":@ID,PRICE,""X ""),@VM,1):@VM:FIELD(TRANS(STOCK,""64"":@ID,PRICE,""X""),@VM,1):@VM:FIELD(TRANS(STOCK,""65 "":@ID,PRICE,""X""),@VM,1)",MD20P,POS WHOLESALE PRICE,10R,M,,LIST OF 'A' PRICES FOR 62 63 64 65,,,
POS.PRICEE,I,,"FIELD(TRANS(STOCK,""62"":@ID,PRICE,""X""),@VM,3):@VM:FIELD(TRANS(STOCK,""63"":@ID,PRICE,""X ""),@VM,3):@VM:FIELD(TRANS(STOCK,""64"":@ID,PRICE,""X""),@VM,3):@VM:FIELD(TRANS(STOCK,""65 "":@ID,PRICE,""X""),@VM,3)",MD20P,POS STAFF PRICE,10R,M,,LIST OF 'E' PRICES FOR 62 63 64 65,,,
POS.PRICEH,I,,"FIELD(TRANS(STOCK,""62"":@ID,PRICE,""X""),@VM,5):@VM:FIELD(TRANS(STOCK,""63"":@ID,PRICE,""X ""),@VM,5):@VM:FIELD(TRANS(STOCK,""64"":@ID,PRICE,""X""),@VM,5):@VM:FIELD(TRANS(STOCK,""65 "":@ID,PRICE,""X""),@VM,5)",MD20P,POS RETAIL PRICE,10R,M,,LIST OF 'H' PRICES FOR 62 63 64 65,,,
PP.EXIST,I,,"TRANS( ""SALEPPF6"" , @ID , 0 , 'X' )",,On PP,5L,S,,,,,
PR.DATE,I,,"FIELD(@ID,'*',2)",,DATE,9R,S,,Field Extraction of the Code from the PRODUCT.REPT File,,,
PR.TIME,I,,"FIELD(@ID,'*',3)",,TIME,9R,S,,Field Extraction of the Code from the PRODUCT.REPT File,,,
PRE.PREBUD.STAX.DESC,I,,"TRANS(STAX.GRP,PRE.PREBUD.STAX,DESCR,'X')",,PRE PREBUDGET STAX DESCRIPTION,20L,S,,Pre Prebudget Sales Tax Code Description,,,
PRE.PREBUD.STAX.RATE,I,,"TRANS(STAX.GRP,PRE.PREBUD.STAX,TAX,'X')",,PRE PREBUD STAX RATE,5R,S,,Pre Prebudget Sales Tax Rate,,,
PRE.PREBUD.TAX.NAME,I,,"TRANS(STAX.GRP,PRE.PREBUD.STAX,DESCR,'X')",,Sales Tax Grp Name,20T,S,,Translate to STAX.GRP file for description,,,
PRE.PREBUDGET.STAX.DESC,I,,"TRANS(STAX.GRP,PRE.PREBUB.STAX,DESCRIPTION,'X')",,PRE.PREBUD STAX DESCRIPTION,20L,S,,Pre Prebudget Sales Tax Code Description,,,
PREBUD.STAX.DESC,I,,"TRANS(STAX.GRP,PREBUD.SALESTAX.CODE,DESCR,'X')",,PREBUDGET STAX DESCRIPTION,20L,S,,Prebudget Sales Tax Code Description,,,
PREBUD.STAX.RATE,I,,"TRANS(STAX.GRP,PREBUD.SALESTAX.CODE,TAX,'X')",,PREBUD STAX RATE,5R,S,,Prebudget Sales Tax Rate,,,
PREBUD.TAX.NAME,I,,"TRANS(STAX.GRP,PREBUD.SALESTAX.CODE,DESCR,'X')",,Prebudget Sales Tax Grp Name,20T,S,,Translate to STAX.GRP file for description,,,
PREF,I,,"@ID[1,1]",,Pref,1L,S,,,,,
PREQDET.UK,I,,"SUBR(""*POEI535"",@RECORD)",,EDI Character Detail Record,30T,S,,PREQ Detail EDI Character record,,,
PRICE.02,I,,"TRANS(PRICE,'02*':@ID,CURRENT.PRICE,'X')",MD20P,Br02 Price,7R,S,,Price Branch 02,,,
PRICE.NDATE.02,I,,"TRANS(PRICE,'02*':@ID,NEW.DATE.EFF,'X')",D2/,Br02New PrcDate,8R,S,,New Price Date Effective Branch 02,,,
PRICE.NEW.02,I,,"TRANS(PRICE,'02*':@ID,NEW.PRICE,'X') * BOT.CART.SELL",MD20P,Br02New Price,7R,S,,New Price Branch 02,,,
PROD.12,I,,"PRODNO[1,2]",,PROD-12,2L,S,,,,,
PROD.36,I,,"PRODNO[3,6]",,PROD-36,6L,S,,,,,
PROD.6,I,,"PRODNO[1,6]",,PROD6,6L,S,,,,,
PROD.ALTKEY,I,,"PROD.CODE:""*"":NON.ACTIV",,PROD.CODE ALT. KEY,5L,S,,Alternate key for PROD.CODE,,,
PRODADD,I,,"FIELD(@ID,'*',5)",,PROD CODE,1T,S,,Field Extraction of the Code from the PRODUCT.REPT File,,,
PRODGP.ALTKEY,I,,"PRODGP:""*"":NON.ACTIV",,PRODGP ALT. KEY,5L,S,,Alternate key for PRODGP,,,
PRODGP.BRAND.ALTKEY,I,,"PRODGP:""*"":BRAND.CODE:""*"":NON.ACTIV",,PRODGP.BRAND.CODE ALT. KEY,7L,S,,Alternate key for PRODGP and BRAND.CODE,,,
PRODGP.DESC,I,,"TRANS(PRODGP,PRODGP,NAME,'X')",,PRODGP DESCRIPTION,30L,S,,PRODGP Description,,,
PRODGP.GROUP.ALTKEY,I,,"PRODGP:""*"":GROUP.CODE:""*"":NON.ACTIV",,PRODGP.GROUP.CODE ALT. KEY,8L,S,,Alternate key for PRODGP and GROUP.CODE,,,
PRODGP.PROD.ALTKEY,I,,"PRODGP:""*"":PROD.CODE:""*"":NON.ACTIV",,PRODGP.PROD.CODE ALT. KEY,9L,S,,Alternate key for PRODGP and PROD.CODE,,,
PRODGP.RANGE.ALTKEY,I,,"PRODGP:""*"":RANGE.CODE:""*"":NON.ACTIV",,PRODGP.RANGE.CODE ALT. KEY,8L,S,,Alternate key for PRODGP and RANGE.CODE,,,
PRODGP.SEQ,I,,IF PRODGP = 'FG' THEN 0 ELSE IF PRODGP = 'UF' THEN 1 ELSE 2,,,1R,S,,Sort sequence for processing PICU992 Purge process,,,
PRODGP.STATUS.ALTKEY,I,,"PRODGP:""*"":STATUS.CODE:""*"":NON.ACTIV",,PRODGP.STATUS.CODE ALT. KEY,9L,S,,Alternate key for PRODGP and STATUS.CODE,,,
PRODGP.TYPE.ALTKEY,I,,"PRODGP:""*"":TYPE.CODE:""*"":NON.ACTIV",,PRODGP.TYPE.CODE ALT. KEY,8L,S,,Alternate key for PRODGP and TYPE.CODE,,,
PRODGP1,I,,"PRODGP[1,1]",,GP 1,1T,S,,Extract first position of product group for EOM reports,,,
PRODNAME.CSV,I,,"IF COUNT(PRODNAME[1,38],"","") THEN '""':PRODNAME:'""' ELSE PRODNAME",,Product Name,40T,S,,CSV Friendly product name. used in DEFUSE extract DWGENCOST,,,
PRODNAME.DISPLAY,I,,PRODNAME,,PRODUCT NAME,30T,S,,Product Name Description,,,
PRODNAME.UC,I,,UPCASE(PRODNAME),,Product Name,30L,S,,,,,
PRODNAME2.CSV,I,,"CONVERT(""'"","""",CONVERT("","","" "",CONVERT(""&"",""+"",PRODNAME)))",,Product Name,40T,S,,CSV Friendly product name. used in DEFUSE extract DWGENCOST,,,
PRODUCT,I,,"FIELD(@ID,'*',4)",,PROD. NO.,5T,S,,Product Code Description from @ID for PRODUCT.REPT File,,,
PSTAGE.DESC,I,,IF PROD.STAGE = '' THEN 'Existing' ELSE IF PROD.STAGE = 'C' THEN 'Concept' ELSE 'Approved',,Prod Stage,8L,S,,Literal for Product stage,,,
PTD.LITRES,I,,"FIELD(SUBR(""*BRANCH.LTRS"",'ALL'),@VM,1)",,PTD SALES LTRS,7R,S,,,,,
PW.AUTO.BATCH.REL,I,,1,,Auto Batch Release,1L,S,,"Auto release from quarantine flag, used by WMS",,,
PW.PRODTYPE,I,,IF BOT.CART.SELL > 1 THEN CU ELSE EA,,,2L,S,,"Paperless Warehousing, product type",,,
QTY.INTRAN.CASES,I,,"SUM(TRANS(STOCK,SUBR(""!CATS"",W.H.INUSE,REUSE(@ID)),QTYINTRAN,'X'))/SELL.UNIT",MD00P,QTY.INTRAN CASES,10R,S,,Total of stock in transit in cases,,,
QTY.OH.CASES,I,,"SUM(TRANS(STOCK,SUBR(""!CATS"",W.H.INUSE,REUSE(@ID)),QTYOH,'X'))/SELL.UNIT",MD00P,QTY.OH CASES,10R,S,,Total of stock on hand in cases,,,
QTY.QC.CASES,I,,"SUM(TRANS(STOCK,SUBR(""!CATS"",W.H.INUSE,REUSE(@ID)),QTY.QC,'X'))/SELL.UNIT",MD00P,QTY.QC CASES,10R,S,,Total of stock in Quality Control in cases,,,
QTYOH.CASES,I,,"SUM(TRANS(STOCK,SUBR(""!CATS"",W.H.INUSE,REUSE(@ID)),QTYOH,'X'))/SELL.UNIT",MD00P,Qty On Hand Cases,10R,S,,Total of stock on hand in cases,,,
RANGE.ALTKEY,I,,"RANGE.CODE:""*"":NON.ACTIV",,RANGE.CODE ALT. KEY,4L,S,,Alternate key for RANGE.CODE,,,
RANGE.BRAND.CODE,I,,"TRANS(RANGE,RANGE.CODE,BRAND.CODE,'X')",,RG BD,2R,S,,,,,
RANGE.NAME,I,,"TRANS(RANGE,RANGE.CODE,NAME,'X')",,RANGE NAME,20L,,,Range Name,,,
RANGE.NAME10W,I,,"TRANS(RANGE,RANGE.CODE,NAME,'X')[1,10]",,RANGE NAME,10L,,,Range Name,,,
RANGE.SHORT.NAME,I,,"TRANS(RANGE,RANGE.CODE,SHORT.NAME,'X')",,RANGE,6L,S,,Range Short Name,,,
